order_id,date,customer_id,product_id,store_id,quantity,unit_price,discount,revenue,year,month,month_name,year_month
654,2024-03-18,304,113,8,4,2648,0.0,10592.0,2024,3,Mar,2024-03
655,2023-03-20,305,116,2,5,4879,0.05,23175.25,2023,3,Mar,2023-03
656,2021-09-04,306,97,15,2,1569,0.05,2981.1,2021,9,Sep,2021-09
657,2022-01-30,306,17,2,4,841,0.15,2859.4,2022,1,Jan,2022-01
658,2022-02-18,306,106,5,5,2312,0.1,10404.0,2022,2,Feb,2022-02
659,2021-05-18,306,12,13,5,3455,0.1,15547.5,2021,5,May,2021-05
660,2022-07-20,306,67,15,1,4480,0.15,3808.0,2022,7,Jul,2022-07
661,2021-08-19,307,54,5,2,4841,0.0,9682.0,2021,8,Aug,2021-08
662,2021-08-05,307,73,4,3,4587,0.1,12384.9,2021,8,Aug,2021-08
663,2023-04-22,307,34,13,4,4886,0.15,16612.4,2023,4,Apr,2023-04
664,2021-03-18,308,23,9,4,1378,0.15,4685.2,2021,3,Mar,2021-03
665,2021-03-21,308,51,11,2,603,0.15,1025.1,2021,3,Mar,2021-03
666,2022-07-05,309,115,12,1,2967,0.1,2670.3,2022,7,Jul,2022-07
667,2022-09-29,310,36,16,1,2067,0.05,1963.65,2022,9,Sep,2022-09
668,2022-09-08,310,96,15,3,2407,0.15,6137.85,2022,9,Sep,2022-09
669,2024-05-23,310,83,3,2,3818,0.05,7254.2,2024,5,May,2024-05
670,2023-04-14,310,95,16,5,3263,0.0,16315.0,2023,4,Apr,2023-04
671,2023-11-22,311,102,6,1,2748,0.15,2335.8,2023,11,Nov,2023-11
672,2021-10-05,311,100,17,5,437,0.05,2075.75,2021,10,Oct,2021-10
673,2022-01-30,312,113,7,1,2243,0.0,2243.0,2022,1,Jan,2022-01
674,2023-07-24,312,7,12,2,2444,0.1,4399.2,2023,7,Jul,2023-07
675,2023-08-09,312,65,13,1,450,0.05,427.5,2023,8,Aug,2023-08
676,2023-02-02,313,63,20,4,1654,0.15,5623.6,2023,2,Feb,2023-02
677,2024-04-16,313,71,12,3,1539,0.1,4155.3,2024,4,Apr,2024-04
678,2024-11-11,313,12,10,1,3366,0.0,3366.0,2024,11,Nov,2024-11
679,2021-11-30,314,110,19,2,2013,0.05,3824.7,2021,11,Nov,2021-11
680,2024-10-19,315,27,9,4,4404,0.0,17616.0,2024,10,Oct,2024-10
681,2024-10-29,316,2,16,2,1618,0.0,3236.0,2024,10,Oct,2024-10
682,2022-04-04,316,33,20,3,2455,0.15,6260.25,2022,4,Apr,2022-04
683,2023-02-11,316,110,12,4,2264,0.05,8603.2,2023,2,Feb,2023-02
684,2023-08-14,317,39,17,5,3453,0.0,17265.0,2023,8,Aug,2023-08
685,2021-01-16,318,66,12,5,2515,0.1,11317.5,2021,1,Jan,2021-01
686,2024-11-02,319,14,16,1,2954,0.1,2658.6,2024,11,Nov,2024-11
687,2024-08-04,319,42,9,3,2647,0.05,7543.95,2024,8,Aug,2024-08
688,2021-11-04,319,67,8,1,3510,0.1,3159.0,2021,11,Nov,2021-11
689,2024-10-26,319,18,1,4,2621,0.1,9435.6,2024,10,Oct,2024-10
690,2023-05-08,320,52,13,1,4976,0.05,4727.2,2023,5,May,2023-05
691,2022-12-04,320,93,8,5,4097,0.1,18436.5,2022,12,Dec,2022-12
692,2023-11-05,321,39,6,5,1683,0.1,7573.5,2023,11,Nov,2023-11
693,2021-07-19,321,61,5,3,4779,0.05,13620.15,2021,7,Jul,2021-07
694,2024-10-24,321,116,11,1,2020,0.1,1818.0,2024,10,Oct,2024-10
695,2022-04-03,322,96,10,4,2914,0.1,10490.4,2022,4,Apr,2022-04
696,2022-06-18,322,75,10,4,1164,0.15,3957.6,2022,6,Jun,2022-06
697,2021-04-20,323,111,19,5,783,0.15,3327.75,2021,4,Apr,2021-04
698,2022-02-03,323,65,4,4,4540,0.1,16344.0,2022,2,Feb,2022-02
699,2023-04-27,324,7,5,2,1840,0.1,3312.0,2023,4,Apr,2023-04
700,2023-04-19,325,73,15,2,2791,0.05,5302.9,2023,4,Apr,2023-04
701,2021-06-15,326,63,11,2,2767,0.0,5534.0,2021,6,Jun,2021-06
702,2021-01-10,327,58,9,2,1581,0.05,3003.9,2021,1,Jan,2021-01
703,2023-09-30,328,101,3,2,3752,0.15,6378.4,2023,9,Sep,2023-09
704,2023-04-07,328,55,16,4,238,0.0,952.0,2023,4,Apr,2023-04
705,2023-12-30,328,26,12,1,2839,0.05,2697.05,2023,12,Dec,2023-12
706,2021-02-06,329,87,1,2,2053,0.1,3695.4,2021,2,Feb,2021-02
707,2022-10-02,330,17,4,4,4323,0.1,15562.8,2022,10,Oct,2022-10
708,2021-12-09,330,9,2,3,2582,0.15,6584.1,2021,12,Dec,2021-12
709,2023-12-02,331,77,17,3,3752,0.05,10693.2,2023,12,Dec,2023-12
710,2022-12-03,332,116,16,3,1743,0.05,4967.55,2022,12,Dec,2022-12
711,2023-04-07,333,3,8,2,1274,0.05,2420.6,2023,4,Apr,2023-04
712,2021-02-14,333,76,17,2,1208,0.1,2174.4,2021,2,Feb,2021-02
713,2024-12-27,334,84,2,4,2295,0.0,9180.0,2024,12,Dec,2024-12
714,2024-05-01,335,7,4,1,595,0.0,595.0,2024,5,May,2024-05
715,2023-05-04,336,57,13,1,4683,0.1,4214.7,2023,5,May,2023-05
716,2023-08-30,337,90,5,2,276,0.1,496.8,2023,8,Aug,2023-08
717,2023-05-12,338,85,4,5,2411,0.05,11452.25,2023,5,May,2023-05
718,2023-05-08,338,107,4,5,1164,0.1,5238.0,2023,5,May,2023-05
719,2021-08-22,338,101,4,4,1827,0.05,6942.6,2021,8,Aug,2021-08
720,2022-06-23,339,107,17,2,3132,0.15,5324.4,2022,6,Jun,2022-06
721,2022-08-28,340,21,2,5,4266,0.05,20263.5,2022,8,Aug,2022-08
722,2024-11-10,341,120,16,3,2121,0.0,6363.0,2024,11,Nov,2024-11
723,2021-01-27,341,86,3,1,4903,0.15,4167.55,2021,1,Jan,2021-01
724,2021-11-02,342,12,17,1,1029,0.1,926.1,2021,11,Nov,2021-11
725,2024-08-12,343,30,15,3,2363,0.15,6025.65,2024,8,Aug,2024-08
726,2021-04-13,343,13,6,1,2580,0.1,2322.0,2021,4,Apr,2021-04
727,2024-10-18,343,41,14,1,978,0.0,978.0,2024,10,Oct,2024-10
728,2021-01-20,343,110,5,2,2892,0.1,5205.6,2021,1,Jan,2021-01
729,2023-06-16,344,80,9,1,3252,0.1,2926.8,2023,6,Jun,2023-06
730,2022-01-10,344,15,13,4,3939,0.1,14180.4,2022,1,Jan,2022-01
731,2023-03-01,345,89,16,4,1566,0.0,6264.0,2023,3,Mar,2023-03
732,2021-09-29,345,90,2,2,1049,0.15,1783.3,2021,9,Sep,2021-09
733,2024-04-24,346,62,19,4,1684,0.15,5725.6,2024,4,Apr,2024-04
734,2023-01-05,346,79,1,2,4157,0.15,7066.9,2023,1,Jan,2023-01
735,2021-08-20,347,114,14,4,576,0.0,2304.0,2021,8,Aug,2021-08
736,2022-06-20,348,84,11,1,4499,0.05,4274.05,2022,6,Jun,2022-06
737,2024-10-03,348,112,11,5,4485,0.0,22425.0,2024,10,Oct,2024-10
738,2023-06-06,349,85,8,4,3032,0.15,10308.8,2023,6,Jun,2023-06
739,2021-11-01,350,108,18,5,647,0.0,3235.0,2021,11,Nov,2021-11
740,2024-08-10,350,120,6,5,4044,0.15,17187.0,2024,8,Aug,2024-08
741,2021-12-05,350,10,16,3,2173,0.1,5867.1,2021,12,Dec,2021-12
742,2022-07-24,350,7,17,2,4709,0.15,8005.3,2022,7,Jul,2022-07
743,2023-04-06,351,105,8,1,3960,0.15,3366.0,2023,4,Apr,2023-04
744,2024-03-19,352,58,3,4,3862,0.1,13903.2,2024,3,Mar,2024-03
745,2021-09-01,352,64,1,1,3504,0.15,2978.4,2021,9,Sep,2021-09
746,2021-03-15,353,72,18,1,944,0.1,849.6,2021,3,Mar,2021-03
747,2023-11-08,353,72,7,4,2992,0.1,10771.2,2023,11,Nov,2023-11
748,2021-04-22,354,105,8,4,2919,0.15,9924.6,2021,4,Apr,2021-04
749,2024-09-07,355,47,15,1,998,0.05,948.1,2024,9,Sep,2024-09
750,2021-01-05,356,44,12,3,4686,0.1,12652.2,2021,1,Jan,2021-01
751,2024-12-08,356,14,2,2,4233,0.05,8042.7,2024,12,Dec,2024-12
752,2023-04-19,356,14,9,5,1804,0.05,8569.0,2023,4,Apr,2023-04
753,2021-09-05,357,120,13,2,3944,0.05,7493.6,2021,9,Sep,2021-09
754,2022-11-24,357,14,14,1,1209,0.15,1027.65,2022,11,Nov,2022-11
755,2023-07-26,357,85,19,5,1302,0.15,5533.5,2023,7,Jul,2023-07
756,2021-01-09,358,68,2,5,3745,0.15,15916.25,2021,1,Jan,2021-01
757,2023-11-08,359,100,6,5,1622,0.05,7704.5,2023,11,Nov,2023-11
758,2021-08-01,359,50,20,5,2836,0.15,12053.0,2021,8,Aug,2021-08
759,2023-05-08,359,78,8,3,3459,0.1,9339.3,2023,5,May,2023-05
760,2022-08-26,360,58,5,2,3581,0.1,6445.8,2022,8,Aug,2022-08
761,2024-12-07,360,71,11,5,1980,0.05,9405.0,2024,12,Dec,2024-12
762,2022-03-06,360,80,10,3,1286,0.05,3665.1,2022,3,Mar,2022-03
763,2023-10-29,360,70,11,1,3085,0.15,2622.25,2023,10,Oct,2023-10
764,2024-04-08,360,74,14,5,2542,0.15,10803.5,2024,4,Apr,2024-04
765,2021-01-27,361,67,4,1,3320,0.05,3154.0,2021,1,Jan,2021-01
766,2021-04-19,361,86,2,2,2387,0.05,4535.3,2021,4,Apr,2021-04
767,2022-08-10,361,88,9,2,708,0.1,1274.4,2022,8,Aug,2022-08
768,2022-02-22,361,97,18,1,3138,0.15,2667.3,2022,2,Feb,2022-02
769,2021-07-29,362,79,18,2,4797,0.15,8154.9,2021,7,Jul,2021-07
770,2022-05-02,363,66,10,1,3325,0.15,2826.25,2022,5,May,2022-05
771,2023-05-04,363,101,11,5,640,0.0,3200.0,2023,5,May,2023-05
772,2022-05-30,363,26,20,4,2047,0.1,7369.2,2022,5,May,2022-05
773,2024-04-20,364,70,20,2,1785,0.1,3213.0,2024,4,Apr,2024-04
774,2023-07-09,365,23,3,2,1623,0.0,3246.0,2023,7,Jul,2023-07
775,2023-02-12,365,6,14,3,4759,0.1,12849.3,2023,2,Feb,2023-02
776,2021-09-24,365,21,19,3,246,0.1,664.2,2021,9,Sep,2021-09
777,2023-08-14,365,91,5,1,1459,0.1,1313.1,2023,8,Aug,2023-08
778,2024-05-07,365,7,20,3,4218,0.1,11388.6,2024,5,May,2024-05
779,2021-05-30,366,101,11,5,2001,0.05,9504.75,2021,5,May,2021-05
780,2023-12-03,366,9,17,2,3607,0.15,6131.9,2023,12,Dec,2023-12
781,2021-07-08,367,45,8,2,2918,0.1,5252.4,2021,7,Jul,2021-07
782,2023-01-09,368,38,7,5,4545,0.15,19316.25,2023,1,Jan,2023-01
783,2024-02-24,368,106,1,1,3034,0.15,2578.9,2024,2,Feb,2024-02
784,2022-05-08,368,116,20,5,2197,0.0,10985.0,2022,5,May,2022-05
785,2024-10-29,369,114,11,4,1128,0.15,3835.2,2024,10,Oct,2024-10
786,2022-06-10,370,70,10,1,4434,0.1,3990.6,2022,6,Jun,2022-06
787,2023-11-20,370,103,17,4,4187,0.0,16748.0,2023,11,Nov,2023-11
788,2022-08-31,370,115,7,3,4409,0.0,13227.0,2022,8,Aug,2022-08
789,2021-07-16,370,22,18,5,260,0.0,1300.0,2021,7,Jul,2021-07
790,2022-03-08,370,86,7,4,1051,0.05,3993.8,2022,3,Mar,2022-03
791,2024-01-07,371,107,14,1,1459,0.0,1459.0,2024,1,Jan,2024-01
792,2023-07-30,371,92,11,1,916,0.0,916.0,2023,7,Jul,2023-07
793,2021-04-22,371,23,9,5,777,0.05,3690.75,2021,4,Apr,2021-04
794,2022-06-14,371,53,13,4,3513,0.15,11944.2,2022,6,Jun,2022-06
795,2022-10-10,371,3,13,1,4581,0.0,4581.0,2022,10,Oct,2022-10
796,2024-08-06,372,93,20,1,4997,0.0,4997.0,2024,8,Aug,2024-08
797,2024-12-06,372,109,3,3,4319,0.0,12957.0,2024,12,Dec,2024-12
798,2022-08-17,372,101,10,5,908,0.1,4086.0,2022,8,Aug,2022-08
799,2023-06-16,373,49,13,1,4082,0.05,3877.9,2023,6,Jun,2023-06
800,2023-12-29,374,29,5,4,4670,0.1,16812.0,2023,12,Dec,2023-12
801,2024-07-22,374,19,10,3,291,0.05,829.35,2024,7,Jul,2024-07
802,2021-09-10,374,6,1,5,3428,0.0,17140.0,2021,9,Sep,2021-09
803,2022-09-17,375,27,12,2,3580,0.05,6802.0,2022,9,Sep,2022-09
804,2021-11-26,376,24,8,5,2270,0.05,10782.5,2021,11,Nov,2021-11
805,2021-08-23,377,24,19,1,4696,0.15,3991.6,2021,8,Aug,2021-08
806,2024-08-13,377,71,3,3,751,0.1,2027.7,2024,8,Aug,2024-08
807,2021-07-21,377,26,19,4,2910,0.1,10476.0,2021,7,Jul,2021-07
808,2021-09-20,378,86,8,1,2535,0.0,2535.0,2021,9,Sep,2021-09
809,2022-02-01,379,41,16,4,2889,0.1,10400.4,2022,2,Feb,2022-02
810,2024-11-21,380,75,5,5,4843,0.1,21793.5,2024,11,Nov,2024-11
811,2022-10-10,380,55,6,1,2765,0.05,2626.75,2022,10,Oct,2022-10
812,2022-03-30,380,92,14,3,3144,0.05,8960.4,2022,3,Mar,2022-03
813,2024-10-23,380,94,11,4,3991,0.15,13569.4,2024,10,Oct,2024-10
814,2023-01-05,380,100,10,4,4719,0.0,18876.0,2023,1,Jan,2023-01
815,2021-12-26,381,83,20,1,2498,0.05,2373.1,2021,12,Dec,2021-12
816,2024-01-09,382,26,9,1,817,0.0,817.0,2024,1,Jan,2024-01
817,2023-11-05,383,81,1,5,4942,0.15,21003.5,2023,11,Nov,2023-11
818,2024-04-23,383,28,2,5,2334,0.15,9919.5,2024,4,Apr,2024-04
819,2024-09-01,383,100,5,3,3415,0.05,9732.75,2024,9,Sep,2024-09
820,2024-04-22,383,94,10,2,4006,0.0,8012.0,2024,4,Apr,2024-04
821,2023-03-24,384,47,17,1,2156,0.05,2048.2,2023,3,Mar,2023-03
822,2023-11-19,385,18,15,2,1667,0.05,3167.3,2023,11,Nov,2023-11
823,2023-09-18,385,46,2,2,4194,0.05,7968.6,2023,9,Sep,2023-09
824,2021-05-09,385,34,12,2,550,0.05,1045.0,2021,5,May,2021-05
825,2023-11-27,386,117,12,4,4047,0.15,13759.8,2023,11,Nov,2023-11
826,2021-04-06,386,6,11,1,4471,0.1,4023.9,2021,4,Apr,2021-04
827,2022-06-24,386,75,18,5,1624,0.15,6902.0,2022,6,Jun,2022-06
828,2024-08-31,386,49,12,5,837,0.1,3766.5,2024,8,Aug,2024-08
829,2023-02-10,386,117,8,5,3524,0.1,15858.0,2023,2,Feb,2023-02
830,2022-12-08,387,63,16,5,254,0.05,1206.5,2022,12,Dec,2022-12
831,2023-06-20,387,22,8,1,4415,0.1,3973.5,2023,6,Jun,2023-06
832,2022-03-10,387,20,6,2,3167,0.0,6334.0,2022,3,Mar,2022-03
833,2024-09-15,387,30,14,3,1128,0.15,2876.4,2024,9,Sep,2024-09
834,2024-10-14,388,62,16,2,1520,0.15,2584.0,2024,10,Oct,2024-10
835,2021-02-15,388,32,2,2,4898,0.05,9306.2,2021,2,Feb,2021-02
836,2021-10-03,388,81,17,1,4888,0.05,4643.6,2021,10,Oct,2021-10
837,2021-04-25,389,22,9,2,4432,0.15,7534.4,2021,4,Apr,2021-04
838,2024-05-12,390,73,1,3,902,0.05,2570.7,2024,5,May,2024-05
839,2023-07-09,391,78,16,4,1597,0.05,6068.6,2023,7,Jul,2023-07
840,2023-04-22,391,77,5,5,1689,0.1,7600.5,2023,4,Apr,2023-04
841,2021-12-10,391,93,11,4,763,0.05,2899.4,2021,12,Dec,2021-12
842,2023-02-14,392,50,5,1,335,0.05,318.25,2023,2,Feb,2023-02
843,2023-12-07,392,111,17,4,1425,0.0,5700.0,2023,12,Dec,2023-12
844,2021-12-30,392,61,20,5,519,0.0,2595.0,2021,12,Dec,2021-12
845,2021-07-10,392,62,5,5,4617,0.0,23085.0,2021,7,Jul,2021-07
846,2024-10-21,393,84,14,5,3646,0.1,16407.0,2024,10,Oct,2024-10
847,2021-03-30,393,90,17,4,2079,0.15,7068.6,2021,3,Mar,2021-03
848,2023-02-20,394,45,19,5,1000,0.15,4250.0,2023,2,Feb,2023-02
849,2021-10-02,395,33,16,2,886,0.1,1594.8,2021,10,Oct,2021-10
850,2024-05-10,396,113,18,4,2311,0.05,8781.8,2024,5,May,2024-05
851,2021-01-12,397,91,1,5,4480,0.0,22400.0,2021,1,Jan,2021-01
852,2023-12-01,397,1,13,2,2787,0.15,4737.9,2023,12,Dec,2023-12
853,2023-01-12,397,14,5,4,4995,0.1,17982.0,2023,1,Jan,2023-01
854,2022-06-20,398,110,18,4,4825,0.1,17370.0,2022,6,Jun,2022-06
855,2024-06-07,398,36,13,2,3585,0.15,6094.5,2024,6,Jun,2024-06
856,2022-01-02,399,48,18,5,4162,0.1,18729.0,2022,1,Jan,2022-01
857,2022-09-21,399,74,12,4,1331,0.0,5324.0,2022,9,Sep,2022-09
858,2022-04-16,399,58,6,1,1956,0.15,1662.6,2022,4,Apr,2022-04
859,2022-11-25,399,103,18,5,626,0.05,2973.5,2022,11,Nov,2022-11
860,2023-03-08,400,82,1,1,1390,0.15,1181.5,2023,3,Mar,2023-03
861,2024-05-14,400,56,3,1,2355,0.05,2237.25,2024,5,May,2024-05
862,2023-01-30,400,11,20,1,3348,0.15,2845.8,2023,1,Jan,2023-01
863,2024-06-11,401,84,17,3,670,0.05,1909.5,2024,6,Jun,2024-06
864,2024-08-04,402,64,15,1,1852,0.1,1666.8,2024,8,Aug,2024-08
865,2022-02-03,402,5,20,5,4425,0.05,21018.75,2022,2,Feb,2022-02
866,2024-06-13,403,22,2,3,2159,0.0,6477.0,2024,6,Jun,2024-06
867,2021-11-19,403,12,9,4,3092,0.15,10512.8,2021,11,Nov,2021-11
868,2023-04-11,404,76,7,5,325,0.0,1625.0,2023,4,Apr,2023-04
869,2021-07-04,404,71,10,5,4975,0.1,22387.5,2021,7,Jul,2021-07
870,2022-12-13,405,105,9,2,1793,0.15,3048.1,2022,12,Dec,2022-12
871,2023-04-08,405,74,1,3,1633,0.15,4164.15,2023,4,Apr,2023-04
872,2023-11-03,405,14,18,1,4321,0.1,3888.9,2023,11,Nov,2023-11
873,2022-11-28,406,15,17,3,4606,0.1,12436.2,2022,11,Nov,2022-11
874,2024-11-22,406,57,13,5,4161,0.05,19764.75,2024,11,Nov,2024-11
875,2022-11-27,406,100,15,4,424,0.15,1441.6,2022,11,Nov,2022-11
876,2021-08-27,407,34,3,4,2005,0.05,7619.0,2021,8,Aug,2021-08
877,2022-10-09,407,53,12,5,4588,0.0,22940.0,2022,10,Oct,2022-10
878,2024-12-06,407,107,9,2,2553,0.0,5106.0,2024,12,Dec,2024-12
879,2023-03-29,408,87,11,1,4742,0.05,4504.9,2023,3,Mar,2023-03
880,2023-09-03,409,41,12,2,4899,0.1,8818.2,2023,9,Sep,2023-09
881,2022-01-10,410,96,7,4,1835,0.05,6973.0,2022,1,Jan,2022-01
882,2022-05-11,410,112,9,2,2077,0.05,3946.3,2022,5,May,2022-05
883,2022-05-27,410,108,20,3,1477,0.0,4431.0,2022,5,May,2022-05
884,2021-09-03,411,118,3,4,254,0.0,1016.0,2021,9,Sep,2021-09
885,2023-09-15,412,48,20,3,4233,0.1,11429.1,2023,9,Sep,2023-09
886,2023-10-03,413,24,17,3,3459,0.05,9858.15,2023,10,Oct,2023-10
887,2024-03-27,414,17,2,5,3666,0.15,15580.5,2024,3,Mar,2024-03
888,2024-01-13,414,5,17,3,3425,0.05,9761.25,2024,1,Jan,2024-01
889,2023-07-26,414,16,17,4,2785,0.0,11140.0,2023,7,Jul,2023-07
890,2021-01-25,415,87,7,4,4959,0.0,19836.0,2021,1,Jan,2021-01
891,2022-10-29,416,47,20,3,1733,0.1,4679.1,2022,10,Oct,2022-10
892,2022-05-01,416,35,16,5,3010,0.1,13545.0,2022,5,May,2022-05
893,2022-01-12,416,64,14,2,3633,0.1,6539.4,2022,1,Jan,2022-01
894,2023-01-18,417,110,13,3,3892,0.05,11092.2,2023,1,Jan,2023-01
895,2024-03-16,417,17,19,2,1018,0.1,1832.4,2024,3,Mar,2024-03
896,2022-04-28,417,72,14,4,1806,0.05,6862.8,2022,4,Apr,2022-04
897,2021-11-03,417,61,1,2,3653,0.15,6210.1,2021,11,Nov,2021-11
898,2021-10-03,417,115,17,5,2786,0.15,11840.5,2021,10,Oct,2021-10
899,2022-09-07,418,33,18,5,590,0.15,2507.5,2022,9,Sep,2022-09
900,2021-07-22,419,89,6,1,1965,0.1,1768.5,2021,7,Jul,2021-07
901,2023-09-03,420,108,4,4,2941,0.1,10587.6,2023,9,Sep,2023-09
902,2023-01-10,421,47,18,5,2311,0.1,10399.5,2023,1,Jan,2023-01
903,2021-02-10,421,53,4,3,1829,0.05,5212.65,2021,2,Feb,2021-02
904,2022-08-06,421,46,11,5,4193,0.15,17820.25,2022,8,Aug,2022-08
905,2021-06-10,421,49,20,3,3999,0.05,11397.15,2021,6,Jun,2021-06
906,2021-12-10,422,82,11,4,4882,0.15,16598.8,2021,12,Dec,2021-12
907,2021-05-27,423,11,6,3,2069,0.1,5586.3,2021,5,May,2021-05
908,2022-10-11,424,84,10,3,3439,0.1,9285.3,2022,10,Oct,2022-10
909,2023-07-01,425,100,12,5,4467,0.15,18984.75,2023,7,Jul,2023-07
910,2023-04-28,425,22,6,1,1224,0.05,1162.8,2023,4,Apr,2023-04
911,2024-09-17,425,33,3,2,1567,0.15,2663.9,2024,9,Sep,2024-09
912,2021-07-30,426,13,3,4,4692,0.0,18768.0,2021,7,Jul,2021-07
913,2021-02-23,426,99,13,5,881,0.0,4405.0,2021,2,Feb,2021-02
914,2022-06-22,427,80,5,1,3393,0.1,3053.7,2022,6,Jun,2022-06
915,2022-04-15,427,32,10,4,1235,0.05,4693.0,2022,4,Apr,2022-04
916,2023-12-15,427,108,6,1,487,0.1,438.3,2023,12,Dec,2023-12
917,2022-10-29,428,111,16,4,4628,0.1,16660.8,2022,10,Oct,2022-10
918,2024-01-29,428,57,5,5,1650,0.15,7012.5,2024,1,Jan,2024-01
919,2024-07-16,428,96,19,4,4488,0.1,16156.8,2024,7,Jul,2024-07
920,2022-12-13,428,62,18,2,933,0.15,1586.1,2022,12,Dec,2022-12
921,2022-09-23,429,47,14,3,1475,0.1,3982.5,2022,9,Sep,2022-09
922,2021-01-22,430,1,17,2,3017,0.1,5430.6,2021,1,Jan,2021-01
923,2023-08-19,430,69,1,4,4108,0.1,14788.8,2023,8,Aug,2023-08
924,2021-01-19,430,99,14,3,2094,0.0,6282.0,2021,1,Jan,2021-01
925,2024-01-28,431,48,7,4,4792,0.15,16292.8,2024,1,Jan,2024-01
926,2023-03-20,432,32,6,4,3299,0.05,12536.2,2023,3,Mar,2023-03
927,2022-06-23,432,11,14,2,4432,0.1,7977.6,2022,6,Jun,2022-06
928,2022-08-07,432,84,18,3,3582,0.05,10208.7,2022,8,Aug,2022-08
929,2021-05-21,432,24,5,3,1104,0.15,2815.2,2021,5,May,2021-05
930,2024-06-19,433,58,9,5,4230,0.05,20092.5,2024,6,Jun,2024-06
931,2022-10-19,433,3,5,1,4582,0.0,4582.0,2022,10,Oct,2022-10
932,2022-01-16,433,14,10,3,1224,0.15,3121.2,2022,1,Jan,2022-01
933,2021-01-17,434,30,3,2,320,0.15,544.0,2021,1,Jan,2021-01
934,2022-03-21,434,44,14,3,4282,0.1,11561.4,2022,3,Mar,2022-03
935,2023-08-08,434,90,2,3,857,0.05,2442.45,2023,8,Aug,2023-08
936,2021-04-25,434,35,13,1,4649,0.15,3951.65,2021,4,Apr,2021-04
937,2022-01-07,435,25,9,4,303,0.0,1212.0,2022,1,Jan,2022-01
938,2022-05-25,436,50,15,2,474,0.05,900.6,2022,5,May,2022-05
939,2023-08-02,437,95,4,5,1907,0.15,8104.75,2023,8,Aug,2023-08
940,2023-03-08,438,88,10,3,1499,0.0,4497.0,2023,3,Mar,2023-03
941,2024-01-31,439,67,4,3,4142,0.1,11183.4,2024,1,Jan,2024-01
942,2022-02-11,440,47,2,2,1125,0.05,2137.5,2022,2,Feb,2022-02
943,2024-07-20,441,56,11,1,1571,0.1,1413.9,2024,7,Jul,2024-07
944,2024-04-12,442,16,13,2,273,0.0,546.0,2024,4,Apr,2024-04
945,2024-04-05,442,101,16,5,1469,0.1,6610.5,2024,4,Apr,2024-04
946,2021-07-03,443,32,6,4,948,0.1,3412.8,2021,7,Jul,2021-07
947,2024-07-04,443,8,2,3,1460,0.0,4380.0,2024,7,Jul,2024-07
948,2021-09-15,443,63,8,3,4774,0.1,12889.8,2021,9,Sep,2021-09
949,2023-06-18,444,94,7,1,3294,0.1,2964.6,2023,6,Jun,2023-06
950,2021-10-03,444,33,2,4,3784,0.1,13622.4,2021,10,Oct,2021-10
951,2024-01-17,445,90,16,2,4842,0.05,9199.8,2024,1,Jan,2024-01
952,2024-01-19,446,45,11,4,2455,0.05,9329.0,2024,1,Jan,2024-01
953,2021-05-22,446,68,5,4,2622,0.1,9439.2,2021,5,May,2021-05
954,2024-01-15,447,47,15,1,4344,0.15,3692.4,2024,1,Jan,2024-01
955,2022-01-15,448,114,1,5,3182,0.05,15114.5,2022,1,Jan,2022-01
956,2022-10-19,448,93,3,5,3374,0.05,16026.5,2022,10,Oct,2022-10
957,2023-12-10,448,88,16,5,1462,0.1,6579.0,2023,12,Dec,2023-12
958,2022-10-23,448,53,11,1,988,0.0,988.0,2022,10,Oct,2022-10
959,2021-03-31,448,107,5,2,456,0.05,866.4,2021,3,Mar,2021-03
960,2021-08-08,449,63,7,1,460,0.15,391.0,2021,8,Aug,2021-08
961,2024-09-09,450,63,17,5,2296,0.0,11480.0,2024,9,Sep,2024-09
962,2023-01-21,450,29,20,1,307,0.05,291.65,2023,1,Jan,2023-01
963,2024-09-04,450,63,3,4,697,0.1,2509.2,2024,9,Sep,2024-09
964,2024-02-17,451,96,14,3,677,0.1,1827.9,2024,2,Feb,2024-02
965,2023-12-20,451,6,3,3,838,0.05,2388.3,2023,12,Dec,2023-12
966,2023-11-30,451,13,4,2,4555,0.15,7743.5,2023,11,Nov,2023-11
967,2022-01-24,451,25,17,2,4869,0.05,9251.1,2022,1,Jan,2022-01
968,2024-02-18,451,96,18,4,1064,0.1,3830.4,2024,2,Feb,2024-02
969,2024-10-13,452,59,14,1,1566,0.05,1487.7,2024,10,Oct,2024-10
970,2024-02-01,452,52,17,3,1495,0.15,3812.25,2024,2,Feb,2024-02
971,2022-12-23,452,116,11,5,2859,0.1,12865.5,2022,12,Dec,2022-12
972,2023-04-25,453,98,14,3,2171,0.05,6187.35,2023,4,Apr,2023-04
973,2023-02-08,453,99,18,3,3149,0.15,8029.95,2023,2,Feb,2023-02
974,2023-07-06,453,51,1,1,2530,0.0,2530.0,2023,7,Jul,2023-07
975,2023-11-27,454,18,10,1,2660,0.05,2527.0,2023,11,Nov,2023-11
976,2022-03-16,454,110,11,1,2460,0.05,2337.0,2022,3,Mar,2022-03
977,2021-07-13,454,5,15,3,1478,0.05,4212.3,2021,7,Jul,2021-07
978,2022-06-27,455,47,19,2,2108,0.1,3794.4,2022,6,Jun,2022-06
979,2022-09-08,455,12,19,4,4861,0.05,18471.8,2022,9,Sep,2022-09
980,2021-06-08,455,93,11,4,1616,0.15,5494.4,2021,6,Jun,2021-06
