date,product_id,sales_qty,inventory_qty,purchase_qty,unit_price,avg_demand_7,avg_demand_30,demand_volatility,inventory_coverage,demand_change,inventory_stress,stockout_risk,overstock_risk,mismatch_type,risk_score,lost_sales_qty,lost_revenue,excess_inventory_qty,overstock_cost
5/9/2024,P003,24,487,33,132,16.85714286,18.43333333,4.740906082,28.88983051,1.142857143,0.034614256,0,0,Balanced,1.668150381,0,0,0,0
5/10/2024,P003,21,466,23,132,18,18.5,4.618802154,25.88888889,1.142857143,0.038626609,0,0,Balanced,1.633525379,0,0,0,0
5/11/2024,P003,17,449,39,132,17.85714286,18.46666667,4.63424109,25.144,-0.142857143,0.03977092,0,0,Balanced,1.438729215,0,0,0,0
5/12/2024,P003,21,428,31,132,17.85714286,18.5,4.63424109,23.968,0,0.041722296,0,0,Balanced,1.411133475,0,0,0,0
5/13/2024,P003,18,410,35,132,18.28571429,18.43333333,4.461475306,22.421875,0.428571429,0.044599303,0,0,Balanced,1.446456529,0,0,0,0
5/14/2024,P003,18,392,7,132,19.42857143,18.53333333,2.6367368,20.17647059,1.142857143,0.049562682,0,0,Balanced,1.04437381,0,0,0,0
5/15/2024,P003,18,374,39,132,19.57142857,18.23333333,2.507132682,19.10948905,0.142857143,0.052330023,0,0,Balanced,0.806876245,0,0,0,0
5/16/2024,P003,20,354,28,132,19,18.4,1.632993162,18.63157895,-0.571428571,0.053672316,0,0,Balanced,0.631019821,0,0,0,0
5/17/2024,P003,29,325,11,132,20.14285714,18.8,4.140393356,16.13475177,1.142857143,0.061978022,0,0,Balanced,1.501678446,0,0,0,0
5/18/2024,P003,26,299,39,132,21.42857143,18.96666667,4.391550328,13.95333333,1.285714286,0.071667463,0,0,Balanced,1.610441687,0,0,0,0
5/19/2024,P003,19,280,25,132,21.14285714,18.83333333,4.488079449,13.24324324,-0.285714286,0.075510204,0,0,Balanced,1.441321794,0,0,0,0
5/20/2024,P003,15,265,5,132,20.71428571,18.66666667,4.956957592,12.79310345,-0.428571429,0.078167116,0,0,Balanced,1.611885121,0,0,0,0
5/21/2024,P003,20,245,10,132,21,18.73333333,4.830458915,11.66666667,0.285714286,0.085714286,0,0,Balanced,1.549137675,0,0,0,0
5/22/2024,P003,18,227,38,132,21,18.8,4.830458915,10.80952381,0,0.092511013,0,0,Balanced,1.495393181,0,0,0,0
5/23/2024,P003,24,203,22,132,21.57142857,18.96666667,4.928053803,9.410596026,0.571428571,0.106263195,0,0,Balanced,1.645833453,0,0,0,0
5/24/2024,P003,20,183,29,132,20.28571429,18.93333333,3.683941988,9.021126761,-1.285714286,0.110850898,0,0,Balanced,1.417750902,0,0,0,0
5/25/2024,P003,19,164,19,132,19.28571429,19.1,2.690370837,8.503703704,-1,0.117595819,0,0,Balanced,1.06590916,0,0,0,0
5/26/2024,P003,15,149,36,132,18.71428571,19.06666667,3.14718317,7.961832061,-0.571428571,0.125599233,0,0,Balanced,1.121240282,0,0,0,0
5/27/2024,P003,12,137,22,132,18.28571429,18.86666667,3.860668583,7.4921875,-0.428571429,0.133472367,0,0,Balanced,1.310651044,0,0,0,0
5/28/2024,P003,15,122,35,132,17.57142857,18.5,3.95209408,6.943089431,-0.714285714,0.144028103,0,0,Balanced,1.400499418,0,0,0,0
5/29/2024,P003,23,99,33,132,18.28571429,18.8,4.461475306,5.4140625,0.714285714,0.184704185,0,0,Balanced,1.573651827,0,0,0,0
5/30/2024,P003,23,473,19,132,18.14285714,18.86666667,4.25944329,26.07086614,-0.142857143,0.038356992,0,0,Balanced,1.325582912,0,0,0,0
5/31/2024,P003,17,456,27,132,17.71428571,18.73333333,4.191828786,25.74193548,-0.428571429,0.038847118,0,0,Balanced,1.36268648,0,0,0,0
6/1/2024,P003,18,438,15,132,17.57142857,18.8,4.157609203,24.92682927,-0.142857143,0.040117417,0,0,Balanced,1.295912898,0,0,0,0
6/2/2024,P003,15,423,19,132,17.57142857,18.86666667,4.157609203,24.07317073,0,0.04154002,0,0,Balanced,1.268052771,0,0,0,0
6/3/2024,P003,19,404,27,132,18.57142857,18.9,3.359421719,21.75384615,1,0.045968883,0,0,Balanced,1.230810957,0,0,0,0
6/4/2024,P003,17,387,7,132,18.85714286,18.76666667,3.078342164,20.52272727,0.285714286,0.048726467,0,0,Balanced,1.00500874,0,0,0,0
6/5/2024,P003,19,368,23,132,18.28571429,18.9,2.497617913,20.125,-0.571428571,0.049689441,0,0,Balanced,0.888415809,0,0,0,0
6/6/2024,P003,21,347,5,132,18,19.26666667,1.914854216,19.27777778,-0.285714286,0.051873199,0,0,Balanced,0.657535721,0,0,0,0
6/7/2024,P003,16,331,28,132,17.85714286,19.23333333,2.035400978,18.536,-0.142857143,0.053949072,0,0,Balanced,0.666166258,0,0,0,0
6/8/2024,P003,18,313,15,132,17.85714286,19.03333333,2.035400978,17.528,0,0.057051575,0,0,Balanced,0.639146081,0,0,0,0
6/9/2024,P003,20,293,34,132,18.57142857,19,1.718249386,15.77692308,0.714285714,0.063383715,0,0,Balanced,0.690023816,0,0,0,0
6/10/2024,P003,13,280,15,132,17.71428571,18.86666667,2.690370837,15.80645161,-0.857142857,0.063265306,0,0,Balanced,1.010172475,0,0,0,0
6/11/2024,P003,15,265,5,132,17.42857143,18.66666667,2.878491669,15.20491803,-0.285714286,0.065768194,0,0,Balanced,0.953574455,0,0,0,0
6/12/2024,P003,14,251,16,132,16.71428571,18.53333333,3.039423504,15.01709402,-0.714285714,0.06659078,0,0,Balanced,1.087979584,0,0,0,0
6/13/2024,P003,15,236,8,132,15.85714286,18.43333333,2.410295378,14.88288288,-0.857142857,0.067191283,0,0,Balanced,0.928112826,0,0,0,0
6/14/2024,P003,26,210,29,132,17.28571429,18.7,4.535573676,12.14876033,1.428571429,0.082312925,0,0,Balanced,1.687542851,0,0,0,0
6/15/2024,P003,20,190,12,132,17.57142857,18.7,4.649628761,10.81300813,0.285714286,0.092481203,0,0,Balanced,1.498272087,0,0,0,0
6/16/2024,P003,15,175,19,132,16.85714286,18.23333333,4.598136268,10.38135593,-0.714285714,0.096326531,0,0,Balanced,1.570461289,0,0,0,0
6/17/2024,P003,8,167,34,132,16.14285714,17.63333333,5.580578567,10.34513274,-0.714285714,0.096663815,0,0,Balanced,1.865362621,0,0,0,0
6/18/2024,P003,27,140,36,132,17.85714286,17.9,6.866065623,7.84,1.714285714,0.12755102,0,0,Balanced,2.46645234,0,0,0,0
6/19/2024,P003,22,118,39,132,19,18.13333333,6.782329983,6.210526316,1.142857143,0.161016949,0,0,Balanced,2.343778898,0,0,0,0
6/20/2024,P003,9,109,25,132,18.14285714,17.76666667,7.690439334,6.007874016,-0.857142857,0.166448231,0,0,Balanced,2.561784487,0,0,0,0
6/21/2024,P003,22,87,35,132,17.57142857,17.9,7.13809365,4.951219512,-0.571428571,0.201970443,0,0,Balanced,2.356699031,0,0,0,0
6/22/2024,P003,25,379,31,132,18.28571429,17.93333333,7.653197278,20.7265625,0.714285714,0.048247267,0,0,Balanced,2.46293996,0,0,0,0
6/23/2024,P003,25,354,12,132,19.71428571,18.1,7.867957925,17.95652174,1.428571429,0.055690073,0,0,Balanced,2.673946699,0,0,0,0
6/24/2024,P003,13,341,27,132,20.42857143,17.9,6.778818551,16.69230769,0.714285714,0.059907834,0,0,Balanced,2.206456625,0,0,0,0
6/25/2024,P003,15,326,27,132,18.71428571,17.9,6.343350474,17.41984733,-1.714285714,0.057405784,0,0,Balanced,2.274565177,0,0,0,0
6/26/2024,P003,15,311,37,132,17.71428571,18,6.29058253,17.55645161,-1,0.056959118,0,0,Balanced,2.115654318,0,0,0,0
6/27/2024,P003,16,295,17,132,18.71428571,18.03333333,5.122313465,15.76335878,1,0.063438257,0,0,Balanced,1.768413168,0,0,0,0
6/28/2024,P003,17,278,39,132,18,17.83333333,4.932882862,15.44444444,-0.714285714,0.064748201,0,0,Balanced,1.655096102,0,0,0,0
6/29/2024,P003,12,266,20,132,16.14285714,17.46666667,4.25944329,16.47787611,-1.857142857,0.060687433,0,0,Balanced,1.679605275,0,0,0,0
6/30/2024,P003,15,251,16,132,14.71428571,17.4,1.704336206,17.05825243,-1.428571429,0.058622652,0,0,Balanced,0.826326474,0,0,0,0
7/1/2024,P003,18,233,35,132,15.42857143,17.4,1.902379462,15.10185185,0.714285714,0.066217045,0,0,Balanced,0.746679504,0,0,0,0
7/2/2024,P003,14,219,9,132,15.28571429,17.36666667,1.97604704,14.3271028,-0.142857143,0.069797782,0,0,Balanced,0.656284432,0,0,0,0
7/3/2024,P003,15,204,29,132,15.28571429,17.23333333,1.97604704,13.34579439,0,0.074929972,0,0,Balanced,0.630279098,0,0,0,0
7/4/2024,P003,18,186,25,132,15.57142857,17.26666667,2.225394561,11.94495413,0.285714286,0.083717358,0,0,Balanced,0.766619904,0,0,0,0
7/5/2024,P003,19,167,7,132,15.85714286,17.26666667,2.544836041,10.53153153,0.285714286,0.094952951,0,0,Balanced,0.868070145,0,0,0,0
7/6/2024,P003,22,145,14,132,17.28571429,17.3,2.811540842,8.388429752,1.428571429,0.119211823,0,0,Balanced,1.18878245,0,0,0,0
7/7/2024,P003,16,129,27,132,17.42857143,17.3,2.699206233,7.401639344,0.142857143,0.135105205,0,0,Balanced,0.905885901,0,0,0,0
7/8/2024,P003,17,112,21,132,17.28571429,17.26666667,2.690370837,6.479338843,-0.142857143,0.154336735,0,0,Balanced,0.912851047,0,0,0,0
7/9/2024,P003,9,103,39,132,16.57142857,16.9,4.035556255,6.215517241,-0.714285714,0.160887656,0,0,Balanced,1.433967847,0,0,0,0
7/10/2024,P003,22,506,29,132,17.57142857,17.2,4.429339411,28.79674797,1,0.034726143,0,0,Balanced,1.546164895,0,0,0,0
7/11/2024,P003,15,491,6,132,17.14285714,17.2,4.525062483,28.64166667,-0.428571429,0.034914169,0,0,Balanced,1.460690115,0,0,0,0
7/12/2024,P003,14,477,31,132,16.42857143,17.2,4.577377082,29.03478261,-0.714285714,0.03444145,0,0,Balanced,1.533290992,0,0,0,0
7/13/2024,P003,16,461,13,132,15.57142857,17.23333333,3.866830867,29.60550459,-0.857142857,0.033777502,0,0,Balanced,1.348366583,0,0,0,0
7/14/2024,P003,23,438,8,132,16.57142857,17.13333333,4.790864322,26.43103448,1,0.037834312,0,0,Balanced,1.656176453,0,0,0,0
7/15/2024,P003,15,423,30,132,16.28571429,16.96666667,4.820590756,25.97368421,-0.285714286,0.038500507,0,0,Balanced,1.522570337,0,0,0,0
7/16/2024,P003,12,411,36,132,16.71428571,16.86666667,4.151878519,24.58974359,0.428571429,0.040667362,0,0,Balanced,1.351611522,0,0,0,0
7/17/2024,P003,12,399,33,132,15.28571429,17,3.728908943,26.10280374,-1.428571429,0.038310061,0,0,Balanced,1.423541999,0,0,0,0
7/18/2024,P003,12,387,26,132,14.85714286,16.5,3.933978962,26.04807692,-0.428571429,0.03839055,0,0,Balanced,1.285103249,0,0,0,0
7/19/2024,P003,11,376,17,132,14.42857143,16.13333333,4.197504928,26.05940594,-0.428571429,0.03837386,0,0,Balanced,1.364152694,0,0,0,0
7/20/2024,P003,22,354,27,132,15.28571429,16.56666667,5.089672082,23.1588785,0.857142857,0.043179984,0,0,Balanced,1.719920188,0,0,0,0
7/21/2024,P003,22,332,35,132,15.14285714,16.56666667,4.84522347,21.9245283,-0.142857143,0.045611015,0,0,Balanced,1.504943977,0,0,0,0
7/22/2024,P003,19,313,35,132,15.71428571,16.36666667,5.056820006,19.91818182,0.571428571,0.050205386,0,0,Balanced,1.656434409,0,0,0,0
7/23/2024,P003,13,300,19,132,15.85714286,15.96666667,4.947341759,18.91891892,0.142857143,0.052857143,0,0,Balanced,1.539202528,0,0,0,0
7/24/2024,P003,16,284,18,132,16.42857143,16.06666667,4.649628761,17.28695652,0.571428571,0.057847082,0,0,Balanced,1.538097884,0,0,0,0
7/25/2024,P003,11,273,39,132,16.28571429,15.93333333,4.820590756,16.76315789,-0.142857143,0.059654631,0,0,Balanced,1.504575971,0,0,0,0
7/26/2024,P003,22,251,28,132,17.85714286,16.16666667,4.598136268,14.056,1.571428571,0.071143995,0,0,Balanced,1.729298593,0,0,0,0
7/27/2024,P003,14,237,34,132,16.71428571,16.1,4.38612531,14.17948718,-1.142857143,0.070524412,0,0,Balanced,1.579671228,0,0,0,0
7/28/2024,P003,17,220,34,132,16,16.1,3.741657387,13.75,-0.714285714,0.072727273,0,0,Balanced,1.301717995,0,0,0,0
7/29/2024,P003,17,203,31,132,15.71428571,16.26666667,3.545621042,12.91818182,-0.285714286,0.077410274,0,0,Balanced,1.159534307,0,0,0,0
7/30/2024,P003,17,186,18,132,16.28571429,16.33333333,3.352326839,11.42105263,0.571428571,0.087557604,0,0,Balanced,1.163762568,0,0,0,0
7/31/2024,P003,13,173,15,132,15.85714286,16.16666667,3.579039509,10.90990991,-0.428571429,0.091659785,0,0,Balanced,1.205256031,0,0,0,0
8/1/2024,P003,15,158,30,132,16.42857143,16.2,2.935821456,9.617391304,0.571428571,0.1039783,0,0,Balanced,1.047021301,0,0,0,0
8/2/2024,P003,19,139,25,132,16,16.33333333,2.081665999,8.6875,-0.428571429,0.115107914,0,0,Balanced,0.767768042,0,0,0,0
8/3/2024,P003,16,123,13,132,16.28571429,16.26666667,1.889822365,7.552631579,0.285714286,0.132404181,0,0,Balanced,0.690291657,0,0,0,0
8/4/2024,P003,15,108,5,132,16,16.13333333,1.914854216,6.75,-0.285714286,0.148148148,0,0,Balanced,0.705673196,0,0,0,0
8/5/2024,P003,19,89,10,132,16.28571429,16.03333333,2.214669706,5.464912281,0.285714286,0.182985554,0,0,Balanced,0.813036546,0,0,0,0
8/6/2024,P003,15,542,5,132,16,16,2.236067977,33.875,-0.285714286,0.029520295,0,0,Balanced,0.742723398,0,0,0,0
8/7/2024,P003,14,528,26,132,16.14285714,15.9,2.035400978,32.7079646,0.142857143,0.030573593,0,1,Overstock Risk,0.654478519,0,0,512.1,1351.944
8/8/2024,P003,19,509,17,132,16.71428571,16.23333333,2.214669706,30.45299145,0.571428571,0.032837496,0,1,Overstock Risk,0.795105374,0,0,492.7666667,1300.904
8/9/2024,P003,17,492,35,132,16.42857143,16.06666667,1.988059595,29.94782609,-0.285714286,0.033391405,0,0,Balanced,0.670256438,0,0,0,0
8/10/2024,P003,20,472,19,132,17,16.23333333,2.380476143,27.76470588,0.571428571,0.036016949,0,0,Balanced,0.846437032,0,0,0,0
8/11/2024,P003,21,451,6,132,17.85714286,16.46666667,2.60950643,25.256,0.857142857,0.039594552,0,0,Balanced,0.974077776,0,0,0,0
8/12/2024,P003,23,428,35,132,18.42857143,16.7,3.258688021,23.2248062,0.571428571,0.04305741,0,0,Balanced,1.113420826,0,0,0,0
8/13/2024,P003,21,407,30,132,19.28571429,16.63333333,2.984084768,21.1037037,0.857142857,0.047385047,0,0,Balanced,1.090346526,0,0,0,0
8/14/2024,P003,13,394,6,132,19.14285714,16.56666667,3.287784027,20.58208955,-0.142857143,0.048585932,0,0,Balanced,1.039199603,0,0,0,0
8/15/2024,P003,15,379,15,132,18.57142857,16.66666667,3.644957378,20.40769231,-0.571428571,0.049001131,0,0,Balanced,1.232273493,0,0,0,0
8/16/2024,P003,17,362,37,132,18.57142857,16.83333333,3.644957378,19.49230769,0,0.051302289,0,0,Balanced,1.119138358,0,0,0,0
8/17/2024,P003,19,343,22,132,18.42857143,17.06666667,3.598941643,18.6124031,-0.142857143,0.053727613,0,0,Balanced,1.135117728,0,0,0,0
8/18/2024,P003,15,328,25,132,17.57142857,17.2,3.598941643,18.66666667,-0.857142857,0.053571429,0,0,Balanced,1.277896779,0,0,0,0
8/19/2024,P003,12,316,35,132,16,16.86666667,3.214550254,19.75,-1.571428571,0.050632911,0,0,Balanced,1.303967246,0,0,0,0
8/20/2024,P003,12,304,30,132,14.71428571,16.53333333,2.627691364,20.66019417,-1.285714286,0.048402256,0,0,Balanced,1.069651394,0,0,0,0
8/21/2024,P003,19,285,34,132,15.57142857,16.53333333,2.935821456,18.30275229,0.857142857,0.054636591,0,0,Balanced,1.079493304,0,0,0,0
8/22/2024,P003,17,268,25,132,15.85714286,16.66666667,2.968084199,16.9009009,0.285714286,0.059168443,0,0,Balanced,0.977152338,0,0,0,0
8/23/2024,P003,11,257,20,132,15,16.5,3.415650255,17.13333333,-0.857142857,0.058365759,0,0,Balanced,1.225306527,0,0,0,0
8/24/2024,P003,12,245,11,132,14,16.53333333,3.055050463,17.5,-1,0.057142857,0,0,Balanced,1.145086568,0,0,0,0
8/25/2024,P003,13,232,26,132,13.71428571,16.23333333,3.039423504,16.91666667,-0.285714286,0.0591133,0,0,Balanced,0.998526559,0,0,0,0
8/26/2024,P003,16,216,11,132,14.28571429,16.3,3.039423504,15.12,0.571428571,0.066137566,0,0,Balanced,1.059181549,0,0,0,0
8/27/2024,P003,17,199,6,132,15,16.3,3,13.26666667,0.714285714,0.075376884,0,0,Balanced,1.080545585,0,0,0,0
8/28/2024,P003,20,179,18,132,15.14285714,16.4,3.236694375,11.82075472,0.142857143,0.084596967,0,0,Balanced,1.041878225,0,0,0,0
8/29/2024,P003,21,158,12,132,15.71428571,16.53333333,3.903600292,10.05454545,0.571428571,0.099457505,0,0,Balanced,1.335094554,0,0,0,0
8/30/2024,P003,15,143,33,132,16.28571429,16.6,3.352326839,8.780701754,0.571428571,0.113886114,0,0,Balanced,1.176926823,0,0,0,0
8/31/2024,P003,27,116,11,132,18.42857143,17,4.685336802,6.294573643,2.142857143,0.158866995,0,0,Balanced,1.913605967,0,0,0,0
9/1/2024,P003,22,94,26,132,19.71428571,17.1,4.151878519,4.768115942,1.285714286,0.209726444,1,0,Stockout Risk,1.607569635,0,0,0,0
9/2/2024,P003,21,405,21,132,20.42857143,17.26666667,3.823486317,19.82517483,0.714285714,0.050440917,0,0,Balanced,1.315123497,0,0,0,0
9/3/2024,P003,14,391,20,132,20,17.23333333,4.396968653,19.55,-0.428571429,0.051150895,0,0,Balanced,1.430380329,0,0,0,0
9/4/2024,P003,15,376,37,132,19.28571429,17.1,4.785891965,19.4962963,-0.714285714,0.051291793,0,0,Balanced,1.604270629,0,0,0,0
9/5/2024,P003,17,359,39,132,18.71428571,17.16666667,4.785891965,19.18320611,-0.571428571,0.05212893,0,0,Balanced,1.576117769,0,0,0,0
9/6/2024,P003,17,342,36,132,19,17.26666667,4.582575695,18,0.285714286,0.055555556,0,0,Balanced,1.459693343,0,0,0,0
9/7/2024,P003,8,334,7,132,16.28571429,16.9,4.680252333,20.50877193,-2.714285714,0.048759624,0,0,Balanced,1.971312655,0,0,0,0
9/8/2024,P003,14,320,7,132,15.14285714,16.8,3.97611919,21.13207547,-1.142857143,0.047321429,0,0,Balanced,1.4450679,0,0,0,0
9/9/2024,P003,12,308,12,132,13.85714286,16.53333333,3.132015934,22.22680412,-1.285714286,0.044990724,0,0,Balanced,1.219242999,0,0,0,0
9/10/2024,P003,23,285,35,132,15.14285714,16.6,4.670066789,18.82075472,1.285714286,0.053132832,0,0,Balanced,1.68472931,0,0,0,0
9/11/2024,P003,15,270,13,132,15.14285714,16.33333333,4.670066789,17.83018868,0,0.056084656,0,0,Balanced,1.429062365,0,0,0,0
9/12/2024,P003,10,260,9,132,14.14285714,15.96666667,4.947341759,18.38383838,-1,0.054395604,0,0,Balanced,1.71140033,0,0,0,0
9/13/2024,P003,14,246,32,132,13.71428571,16,4.785891965,17.9375,-0.428571429,0.055749129,0,0,Balanced,1.54935644,0,0,0,0
9/14/2024,P003,22,224,19,132,15.71428571,16.23333333,4.923220007,14.25454545,2,0.070153061,0,0,Balanced,1.912042533,0,0,0,0
9/15/2024,P003,17,207,31,132,16.14285714,16.23333333,4.879500365,12.82300885,0.428571429,0.077984817,0,0,Balanced,1.588556804,0,0,0,0
9/16/2024,P003,11,196,35,132,16,15.96666667,5.033222957,12.25,-0.142857143,0.081632653,0,0,Balanced,1.579354642,0,0,0,0
9/17/2024,P003,19,177,22,132,15.42857143,16.1,4.276179871,11.47222222,-0.571428571,0.08716707,0,0,Balanced,1.440723211,0,0,0,0
9/18/2024,P003,15,162,8,132,15.42857143,16.2,4.276179871,10.5,0,0.095238095,0,0,Balanced,1.330473009,0,0,0,0
9/19/2024,P003,18,144,25,132,16.57142857,16.4,3.598941643,8.689655172,1.142857143,0.115079365,0,0,Balanced,1.365793604,0,0,0,0
9/20/2024,P003,16,128,27,132,16.85714286,16.3,3.436498772,7.593220339,0.285714286,0.131696429,0,0,Balanced,1.153940703,0,0,0,0
9/21/2024,P003,16,112,26,132,16,16.26666667,2.581988897,7,-0.857142857,0.142857143,0,0,Balanced,1.017453812,0,0,0,0
9/22/2024,P003,18,94,5,132,16.14285714,16.5,2.672612419,5.82300885,0.142857143,0.171732523,0,0,Balanced,0.916221416,0,0,0,0
9/23/2024,P003,13,408,29,132,16.42857143,16.53333333,2.070196678,24.83478261,0.285714286,0.040266106,0,0,Balanced,0.698334914,0,0,0,0
9/24/2024,P003,17,391,32,132,16.14285714,16.66666667,1.772810521,24.22123894,-0.285714286,0.04128608,0,0,Balanced,0.609629053,0,0,0,0
9/25/2024,P003,20,371,15,132,16.85714286,16.8,2.193062655,22.00847458,0.714285714,0.045437043,0,0,Balanced,0.823494461,0,0,0,0
9/26/2024,P003,18,353,26,132,16.85714286,16.83333333,2.193062655,20.94067797,0,0.047753946,0,0,Balanced,0.681795769,0,0,0,0
9/27/2024,P003,24,329,29,132,18,16.96666667,3.415650255,18.27777778,1.142857143,0.054711246,0,0,Balanced,1.280622128,0,0,0,0
9/28/2024,P003,13,316,25,132,17.57142857,16.7,3.866830867,17.98373984,-0.428571429,0.055605787,0,0,Balanced,1.273566439,0,0,0,0
9/29/2024,P003,17,299,24,132,17.42857143,16.76666667,3.866830867,17.1557377,-0.142857143,0.058289537,0,0,Balanced,1.217765457,0,0,0,0
9/30/2024,P003,14,285,20,132,17.57142857,16.33333333,3.690399385,16.2195122,0.142857143,0.061654135,0,0,Balanced,1.166518312,0,0,0,0
10/1/2024,P003,17,268,32,132,17.57142857,16.16666667,3.690399385,15.25203252,0,0.065565032,0,0,Balanced,1.139902331,0,0,0,0
10/2/2024,P003,23,245,33,132,18,16.23333333,4.163331999,13.61111111,0.428571429,0.073469388,0,0,Balanced,1.371448579,0,0,0,0
10/3/2024,P003,16,229,30,132,17.71428571,16.3,4.231401884,12.92741935,-0.285714286,0.077354959,0,0,Balanced,1.365240902,0,0,0,0
10/4/2024,P003,20,209,6,132,17.14285714,16.46666667,3.436498772,12.19166667,-0.571428571,0.08202324,0,0,Balanced,1.186246966,0,0,0,0
10/5/2024,P003,16,193,14,132,17.57142857,16.43333333,2.992052966,10.98373984,0.428571429,0.091043671,0,0,Balanced,1.028852011,0,0,0,0
10/6/2024,P003,19,174,17,132,17.85714286,16.5,3.023715784,9.744,0.285714286,0.102627258,0,0,Balanced,1.015571221,0,0,0,0
10/7/2024,P003,13,161,19,132,17.71428571,16.66666667,3.251373336,9.088709677,-0.142857143,0.110026619,0,0,Balanced,1.058996739,0,0,0,0
10/8/2024,P003,14,147,13,132,17.28571429,16.66666667,3.545621042,8.504132231,-0.428571429,0.117589893,0,0,Balanced,1.208195545,0,0,0,0
10/9/2024,P003,16,131,31,132,16.28571429,16.8,2.497617913,8.043859649,-1,0.12431843,0,0,Balanced,1.011444589,0,0,0,0
10/10/2024,P003,25,106,12,132,17.57142857,16.86666667,4.117326918,6.032520325,1.285714286,0.165768194,0,0,Balanced,1.57522503,0,0,0,0
10/11/2024,P003,9,97,10,132,16,16.66666667,5.033222957,6.0625,-1.571428571,0.164948454,0,0,Balanced,1.906726828,0,0,0,0
10/12/2024,P003,14,368,28,132,15.71428571,16.8,5.089672082,23.41818182,-0.285714286,0.042701863,0,0,Balanced,1.605395413,0,0,0,0
10/13/2024,P003,29,339,7,132,17.14285714,17.3,7.151423435,19.775,1.428571429,0.0505689,0,0,Balanced,2.456425766,0,0,0,0
10/14/2024,P003,17,322,30,132,17.71428571,17.13333333,6.9213266,18.17741935,0.571428571,0.05501331,0,0,Balanced,2.218190349,0,0,0,0
10/15/2024,P003,13,309,25,132,17.57142857,17,7.0203785,17.58536585,-0.142857143,0.056865465,0,0,Balanced,2.163117711,0,0,0,0
10/16/2024,P003,16,293,17,132,17.57142857,17.16666667,7.0203785,16.67479675,0,0.059970746,0,0,Balanced,2.136098923,0,0,0,0
10/17/2024,P003,15,278,15,132,16.14285714,17.03333333,6.229729032,17.22123894,-1.428571429,0.058067831,0,0,Balanced,2.183666911,0,0,0,0
10/18/2024,P003,17,261,12,132,17.28571429,17.1,5.3763149,15.09917355,1.142857143,0.06622879,0,0,Balanced,1.874580294,0,0,0,0
10/19/2024,P003,14,247,18,132,17.28571429,16.96666667,5.3763149,14.2892562,0,0.069982649,0,0,Balanced,1.647885794,0,0,0,0
10/20/2024,P003,12,235,37,132,14.85714286,16.83333333,1.951800146,15.81730769,-2.428571429,0.063221884,0,0,Balanced,1.102865272,0,0,0,0
10/21/2024,P003,19,216,6,132,15.14285714,16.93333333,2.410295378,14.26415094,0.285714286,0.07010582,0,0,Balanced,0.815284381,0,0,0,0
10/22/2024,P003,21,195,5,132,16.28571429,17.03333333,3.039423504,11.97368421,1.142857143,0.083516484,0,0,Balanced,1.182156722,0,0,0,0
10/23/2024,P003,17,178,15,132,16.42857143,17.16666667,3.047247001,10.83478261,0.142857143,0.092295345,0,0,Balanced,0.988893201,0,0,0,0
10/24/2024,P003,16,162,10,132,16.57142857,17.13333333,2.992052966,9.775862069,0.142857143,0.102292769,0,0,Balanced,0.977333703,0,0,0,0
10/25/2024,P003,16,146,36,132,16.42857143,17,2.992052966,8.886956522,-0.142857143,0.112524462,0,0,Balanced,0.982449549,0,0,0,0
10/26/2024,P003,20,126,19,132,17.28571429,17.06666667,3.039423504,7.289256198,0.857142857,0.137188209,0,0,Balanced,1.151849727,0,0,0,0
10/27/2024,P003,15,111,16,132,17.71428571,16.76666667,2.288688541,6.266129032,0.428571429,0.15958816,0,0,Balanced,0.852114928,0,0,0,0
10/28/2024,P003,15,96,33,132,17.14285714,16.83333333,2.410295378,5.6,-0.571428571,0.178571429,0,0,Balanced,0.926660042,0,0,0,0
10/29/2024,P003,18,338,26,132,16.71428571,16.86666667,1.799470822,20.22222222,-0.428571429,0.049450549,0,0,Balanced,0.650280807,0,0,0,0
10/30/2024,P003,18,320,18,132,16.85714286,17,1.864454471,18.98305085,0.142857143,0.052678571,0,0,Balanced,0.614247056,0,0,0,0
10/31/2024,P003,20,300,23,132,17.42857143,17.1,2.149196971,17.21311475,0.571428571,0.058095238,0,0,Balanced,0.788092425,0,0,0,0
11/1/2024,P003,17,283,9,132,17.57142857,16.9,2.070196678,16.10569106,0.142857143,0.062089854,0,0,Balanced,0.680675359,0,0,0,0
11/2/2024,P003,17,266,39,132,17.14285714,16.93333333,1.772810521,15.51666667,-0.428571429,0.064446831,0,0,Balanced,0.649780858,0,0,0,0
11/3/2024,P003,18,248,29,132,17.57142857,16.86666667,1.511857892,14.11382114,0.428571429,0.070852535,0,0,Balanced,0.574697921,0,0,0,0
11/4/2024,P003,14,234,13,132,17.42857143,16.8,1.812653934,13.42622951,-0.142857143,0.074481074,0,0,Balanced,0.609608146,0,0,0,0
11/5/2024,P003,11,223,11,132,16.42857143,16.53333333,2.992052966,13.57391304,-1,0.073670724,0,0,Balanced,1.134451252,0,0,0,0
11/6/2024,P003,20,203,22,132,16.71428571,16.76666667,3.251373336,12.14529915,0.285714286,0.082336383,0,0,Balanced,1.073723049,0,0,0,0
11/7/2024,P003,19,184,6,132,16.57142857,16.93333333,3.10145895,11.10344828,-0.142857143,0.090062112,0,0,Balanced,1.004040169,0,0,0,0
