user_id,subscription_plan,churn_flag,avg_watch_minutes,avg_sessions,engagement_volatility,avg_watch_7d,avg_watch_30d,revenue_30d,engagement_trend,engagement_score,churn_risk_score,churn_risk_segment
U00392,Premium,1,121.6626506,4.78313253,67.12408924,121.4709983,120.8419334,22.77590361,-0.063940092,29.96277323,22.832567439600002,Medium Risk
U00393,Basic,1,121.1767764,4.641247834,65.51055979,121.1403276,121.2759517,14.61265165,0.103174603,30.20991698,22.2614214579,Low Risk
U00394,Free,1,125.3360324,4.668016194,68.71007294,125.2259977,124.5693673,5.084939271,0.095334686,30.92179593,22.934171847800002,Medium Risk
U00395,Free,1,123.4706868,4.639865997,65.38742716,123.5264736,123.1647895,5.205728643,-0.055848514,31.16400636,21.8286480902,Low Risk
U00396,Free,1,121.4726688,4.453376206,65.12543139,121.1835707,120.3482624,4.990996785,0.060368664,30.38745097,22.062027560200004,Low Risk
U00397,Free,1,124.7836257,4.622807018,71.74241422,124.3859371,123.8337852,5.099912281,0.099287809,29.77756813,24.3027512887,High Risk
U00398,Free,1,122.2870544,4.816135084,65.63084166,122.2069731,122.8248689,5.385984991,0.011278195,30.67040979,22.0857399725,Low Risk
U00399,Basic,1,126.6611111,4.811111111,65.8028721,126.7369709,125.8400036,14.68541667,0.17270195,32.36691615,21.507173687,Low Risk
U00400,Free,1,128.1611374,4.677725118,69.24125236,129.5000451,131.057231,4.846208531,-0.523809524,31.89539681,22.832627773200002,Medium Risk
U00401,Free,1,127.1195219,4.756972112,67.38453387,126.9100171,127.538969,5.20063745,0.182857143,32.05954024,22.1076691399,Low Risk
U00402,Basic,1,125.7857143,4.964285714,66.34634972,125.7485969,125.6110088,14.50558036,0.176169122,31.89966651,21.858156980600004,Low Risk
U00403,Free,1,131.4690722,5.092783505,69.83787392,131.8748036,132.9121492,5.301804124,-0.339748335,33.16410174,22.4489139125,Medium Risk
U00404,Basic,1,116.095122,4.231707317,66.24515635,116.2746922,115.4950468,13.7652439,-0.070206078,27.83401407,23.422271032400005,High Risk
U00405,Basic,1,124.2412178,4.606557377,68.09489723,124.2685625,124.2877505,14.37177986,0.08249497,30.64998516,22.854491528,Medium Risk
U00406,Premium,1,126.6689342,4.725623583,71.40630436,126.5066515,126.4927143,23.45306122,-0.032142857,30.66336946,23.8274543131,High Risk
U00407,Free,1,121.7170819,4.546263345,70.0112602,121.533452,121.7176223,5.109608541,0.002037179,29.04733369,24.0463236697,High Risk
U00408,Premium,1,124.6470588,4.569411765,67.44912397,124.4256583,123.6058046,22.85458824,0.199123989,30.99490987,22.557778371700003,Medium Risk
U00409,Basic,1,125.0906593,4.576923077,70.84099699,124.9887232,124.8563526,14.28434066,0.22274695,30.15704156,23.91757449,High Risk
U00410,Free,1,125.6660079,4.786561265,66.97797556,125.3996189,124.7317105,5.291205534,0.076096181,31.60897887,22.1338979063,Low Risk
U00411,Premium,1,117.9702703,4.608108108,65.99901455,117.3699485,116.815386,22.82594595,0.35617499,28.77083618,23.059490322000002,Medium Risk
U00412,Basic,1,125.7890995,4.604265403,64.72303616,125.276828,124.2101325,14.39158768,0.30302002,32.28000858,21.257081354,Low Risk
U00413,Basic,1,123.3519062,4.454545455,63.82279792,123.4097263,122.7113282,14.03445748,0.169747899,31.53028672,21.2469169897,Low Risk
U00414,Basic,1,121.9880668,4.747016706,65.06507126,121.7158143,121.6675291,14.6097852,0.159603554,30.69981037,21.948746228199997,Low Risk
U00415,Free,1,131.2722513,5.020942408,71.02873359,131.048982,131.0279262,5.427801047,0.174575425,32.70656317,22.9396353685,Medium Risk
U00416,Basic,1,118.4457831,4.439759036,63.32311583,118.8570998,119.6900869,13.38704819,-0.086580087,29.71330622,21.7988542191,Low Risk
U00417,Premium,1,130.1044304,5.113924051,65.09562237,130.5409961,131.6250575,24.40886076,-0.045351474,34.04726266,20.5846550212,Low Risk
U00418,Basic,1,121.2506667,4.466666667,70.21210755,121.4699937,122.2864975,14.00066667,-0.253246753,28.7766344,24.290220462900002,High Risk
U00419,Premium,1,124.3701754,4.726315789,69.32502024,124.0215414,123.4742618,23.48701754,0.034145117,30.36845884,23.3216340031,High Risk
U00420,Basic,1,131.1891892,4.234234234,78.99433745,127.9074861,125.3552007,12.19594595,1.619480519,30.04764471,26.8263554387,High Risk
U00421,Free,1,118.4527027,4.608108108,72.96695249,116.3619691,114.0244231,4.769391892,0.773566569,26.87342777,26.0340525417,High Risk
U00422,Free,1,128.0423387,4.8125,68.08573983,128.5946045,129.2369788,5.32983871,-0.265800866,32.23496354,22.272744724799995,Low Risk
U00423,Basic,1,121.7388193,4.846153846,66.62797174,121.8178848,121.8078413,14.9852415,-0.122887865,30.16098236,22.622132869500003,Medium Risk
U00424,Free,1,127.8482759,4.988505747,70.34237038,127.795457,127.957523,5.456551724,0.068466096,31.53315096,23.171258490800003,Medium Risk
U00425,Basic,1,120.8438134,4.653144016,69.7949214,120.7253791,120.4405117,14.53448276,0.092624855,28.79499214,24.109534952500002,High Risk
U00426,Premium,1,127.51606,4.892933619,70.52618824,127.5789793,128.2944053,23.97173448,0.061925199,31.3164476,23.3111229237,High Risk
U00427,Basic,1,126.1449275,4.68115942,66.89322238,126.4414424,126.6533995,14.25815217,-0.221818182,31.79435213,22.0780392486,Low Risk
U00428,Basic,1,127.4306723,4.707983193,67.50416302,127.3666417,127.2837552,14.65178571,-0.04962406,32.13341496,22.074038071999997,Low Risk
U00429,Basic,1,127.0264317,4.746696035,69.3958783,127.0694986,127.3878629,14.69493392,0.116051719,31.41581801,22.948519733700003,Medium Risk
U00430,Basic,1,125.6254682,4.988764045,68.81591492,125.8741038,124.7537628,14.80337079,0.032223416,31.102042,22.874892632799998,Medium Risk
U00431,Basic,1,123.0305344,4.615776081,66.7747922,122.4106083,121.7630902,14.23791349,0.311588921,30.5645089,22.561378708299998,Medium Risk
U00432,Free,1,121.9856115,4.410071942,68.69261219,121.3046249,120.7625369,4.736330935,0.49068323,29.50948253,23.612463546000004,High Risk
U00433,Free,1,124.662116,4.788395904,66.89117119,124.2433935,123.3354858,5.402559727,0.131135531,31.23401383,22.2743544163,Low Risk
U00434,Free,1,129.7471264,4.568965517,67.01185984,129.7999589,129.2836599,4.754482759,-0.374071016,33.16598228,21.6106542768,Low Risk
U00435,Basic,1,121.5461741,4.519788918,64.68577728,122.6626209,123.0550779,14.32255937,-0.458427816,30.56867315,21.9770602008,Low Risk
U00436,Free,1,122.3586957,5.054347826,67.83862266,126.2546066,131.6574568,4.821847826,-1.408163265,30.10819581,23.3920253855,High Risk
U00437,Free,1,121.1129326,4.459016393,69.46975368,121.18947,120.7468607,5.121256831,-0.088373306,28.94195186,23.951925283799998,High Risk
U00438,Free,1,125.5621622,4.864864865,70.66757826,124.1723295,120.7946095,5.040648649,0.319099379,30.48405085,23.763650883700002,High Risk
U00439,Free,1,119.2592593,4.532407407,69.95904665,119.6266755,119.0022726,5.024305556,-0.112956811,28.07571193,24.452584198300002,High Risk
U00440,Free,1,123.1271186,4.669491525,71.52854552,123.1917877,122.5288385,4.444322034,-0.31013431,29.19313126,24.535619377,High Risk
U00441,Premium,1,134.7967033,5.065934066,71.14892685,134.7255756,134.4597923,24.07472527,0.128295946,34.09378348,22.4069213788,Low Risk
U00442,Free,1,125.8103131,4.843462247,68.85216026,126.0098264,125.7591359,5.507127072,-0.082235108,31.12151583,22.892980210400005,Medium Risk
U00443,Free,1,128.75,4.731707317,73.12058658,126.7573316,126.190592,4.815365854,0.736196319,30.98333622,24.4249683137,High Risk
U00444,Free,1,119.9440299,4.436567164,65.197576,119.8624956,119.4902674,5.100727612,0.128437917,29.74930929,22.3593483911,Low Risk
U00445,Free,1,125.5637255,4.362745098,69.03842677,126.02905,127.7663081,4.8125,0.158339198,30.82278569,23.091183446400002,Medium Risk
U00446,Premium,1,128.079646,4.849557522,69.57642213,127.7727349,126.3594297,23.0159292,0.008253968,31.81379903,22.8111511494,Medium Risk
U00447,Premium,1,127.2554113,4.584415584,70.26567374,125.8019687,124.2705929,22.1021645,0.681987578,31.19778705,23.4664515074,High Risk
U00448,Premium,1,125.3813953,4.676744186,67.28114457,125.3957641,124.7628848,23.33767442,-0.051948052,31.37123803,22.3127005066,Low Risk
U00449,Free,1,119.0875,4.3375,67.98445108,119.4936458,119.7599673,4.61325,-0.547169811,28.54091468,23.8043883273,High Risk
U00450,Free,1,119.0605428,4.51565762,67.80484904,119.4347251,119.5279842,5.218872651,-0.258218769,28.63745969,23.6252043987,High Risk
U00451,Basic,1,136.9923664,4.946564885,76.20840248,135.1882588,134.8401757,13.6851145,0.596703297,33.41839529,24.335441549100004,High Risk
U00452,Basic,1,115.1734694,4.68877551,62.28854898,114.5612609,114.6657832,13.82908163,0.094505495,28.78945571,21.8604019905,Low Risk
U00453,Basic,1,126.5772532,4.961373391,66.18456858,126.7718935,127.008076,14.99946352,-0.098924731,32.26394273,21.640738833300006,Low Risk
U00454,Premium,1,121.4375,4.552083333,64.3043366,121.7756634,123.4496244,22.75208333,0.051100336,30.64932402,21.7081694048,Low Risk
U00455,Free,1,125.2429379,4.8173258,68.29678496,124.9443503,125.4085875,5.289774011,0.016981132,31.05333739,22.7340628036,Medium Risk
U00456,Basic,1,119.002004,4.488977956,70.25854789,118.6598817,118.4275713,14.15731463,0.121629375,27.86993062,24.627348863500004,High Risk
U00457,Basic,1,124.4375,4.599264706,68.85151437,124.9235207,124.5712784,14.18106618,-0.103848181,30.4993251,23.1481466573,Medium Risk
U00458,Basic,1,123.6292335,4.677361854,66.75908086,123.847861,123.5322999,14.6697861,0.001530612,30.8271777,22.3585802936,Low Risk
U00459,Basic,1,111.8681319,4.043956044,58.38139976,112.7356881,112.3090497,11.71703297,-0.688888889,28.44601963,21.0039466747,Low Risk
U00460,Free,1,124.0185185,4.569444444,69.31523532,123.9845348,123.5498348,4.796805556,0.404651163,30.18367014,23.5037658209,High Risk
U00461,Free,1,126.9160584,4.948905109,66.92216442,127.6422662,128.1649777,5.359160584,-0.482993197,32.17444556,22.0130369931,Low Risk
U00462,Free,1,120.7551546,4.618556701,68.79694509,120.593569,120.055536,5.147938144,0.041343669,29.04854534,23.693336423699996,High Risk
U00463,Free,1,128.6797386,5.189542484,71.32438881,127.3260504,127.349354,5.046078431,0.62593985,31.63144153,23.593789918000002,High Risk
U00464,Basic,1,126.1255144,4.965020576,68.3137461,125.1852146,124.0224284,15.0941358,0.329307806,31.4455881,22.675948863800002,Medium Risk
U00465,Free,1,132.3156146,5.019933555,68.71974303,132.4674419,133.4275641,5.335913621,-0.24952381,33.816303,21.825526784000004,Low Risk
U00466,Free,1,117.5750916,4.36996337,66.39387688,118.0676347,119.155782,4.937252747,-0.095063025,28.42286258,23.2388048715,Medium Risk
U00467,Premium,1,119.2740741,4.577777778,69.51388037,119.2433995,119.2652541,22.98444444,-0.011396766,28.22879885,24.2273315328,High Risk
U00468,Free,1,125.8161765,4.849264706,70.1490549,125.6265931,125.712859,5.319705882,-0.101212441,30.73653353,23.441734722299998,High Risk
U00469,Basic,1,120.1666667,4.640625,69.4024015,119.9065848,119.9579598,13.86848958,-0.228870606,28.63813372,24.0953960758,High Risk
U00470,Basic,1,123.6209302,4.872093023,65.5757018,123.1812292,122.2983607,14.84534884,0.287379287,31.23728946,21.925276474100002,Low Risk
U00471,Free,1,130.7965116,4.622093023,66.63083794,132.1409607,133.5397409,4.978255814,-1.215538847,33.71598118,21.528788496100002,Low Risk
U00472,Free,1,121.9518519,4.664814815,65.77215161,121.4081922,120.8526968,5.113055556,0.185793798,30.4485397,22.269235674399997,Low Risk
U00473,Premium,1,119.3663366,4.452145215,66.40777305,119.0666117,117.1394163,22.05808581,-0.007095553,29.1598463,22.921789992900003,Medium Risk
U00474,Free,1,120.3506944,4.420138889,61.75964786,119.6914104,119.7832134,4.913333333,0.483325037,30.93842509,20.958789765100004,Low Risk
U00475,Basic,1,121.3333333,4.581481481,63.02754867,120.9092681,119.3379893,13.98888889,0.067976633,30.99951318,21.1901202509,Low Risk
U00476,Free,1,123.0332031,4.650390625,66.82226859,122.8502558,122.6967794,5.271386719,0.045009785,30.56171786,22.496764300499997,Medium Risk
U00477,Free,1,127.2372093,4.88372093,64.43085637,127.6717829,128.9592223,5.025767442,-0.455941255,33.03074309,20.9150099835,Low Risk
U00478,Basic,1,125.8306452,4.685483871,75.38810497,129.446563,133.1540825,13.28629032,-1.753774681,29.12147174,26.1552431313,High Risk
U00479,Premium,1,121.8319328,4.558823529,66.16695191,122.2517407,123.4741585,22.11764706,0.056660639,30.2503346,22.428217856699998,Low Risk
U00480,Premium,1,123.2420382,4.649681529,68.01971101,122.9255384,124.8834649,21.77324841,0.301282051,30.28580644,23.0432432743,Medium Risk
U00481,Free,1,119.4093407,4.392857143,68.32079402,118.8860152,117.4779833,5.056071429,0.104683196,28.5853552,23.7547690168,High Risk
U00482,Premium,1,120.7161572,4.80349345,68.42893686,121.0320857,121.0614334,22.71790393,0.073308271,29.19882986,23.532409527299997,High Risk
U00483,Premium,1,121.3130755,4.539594843,69.6136555,120.8133824,119.8743537,22.87587477,0.294148656,29.00301201,24.0324043748,High Risk
U00484,Basic,1,123.582996,4.700404858,67.22878311,122.9581454,120.9098131,14.13157895,0.284552846,30.6746849,22.6453947588,Medium Risk
U00485,Free,1,125.3771186,4.944915254,72.21535301,126.1103814,127.6538353,4.993601695,-0.129483283,29.96971613,24.3768323679,High Risk
U00486,Basic,1,124.7171717,4.565656566,66.45301212,127.3927369,132.1321697,12.6540404,-1.274052478,31.32066202,22.4511225034,Medium Risk
U00487,Premium,1,118.1452514,4.558659218,63.85488582,118.3256651,118.8079076,22.69385475,-0.147258904,29.46923258,22.0742183172,Low Risk
U00488,Basic,1,122.9537893,4.609981516,70.40568928,123.3980415,124.4639047,14.53049908,-0.134920635,29.44280338,24.0463295545,High Risk
U00489,Basic,1,123.9090909,4.681818182,68.63874567,123.8417424,123.2983934,14.06363636,0.001304631,30.37655812,23.1026597743,Medium Risk
U00490,Basic,1,127.8288288,4.733333333,72.53262961,128.0461862,128.8792466,14.76981982,-0.177926766,30.79174265,24.157737784800002,High Risk
U00491,Basic,1,124.5714286,4.647377939,67.97495192,124.967954,124.8448196,14.58227848,-0.167960663,30.83029924,22.7720220109,Medium Risk
U00492,Free,1,116.007874,4.251968504,66.5819208,116.8435696,116.3855552,4.570866142,-0.887755102,27.70416392,23.820505134600005,High Risk
U00493,Free,1,124.0714286,4.681818182,62.45450049,125.2147495,125.7372869,5.176168831,-0.076563959,32.29676674,20.5018805707,Low Risk
U00494,Free,1,124.2382609,4.575652174,65.09863185,123.9598427,123.8817337,5.227043478,0.025385764,31.53841044,21.583109040200004,Low Risk
U00495,Basic,1,124.8947368,4.806094183,70.67823686,124.9560216,125.0982375,14.73060942,0.128174603,30.19625193,23.8246905989,High Risk
U00496,Free,1,124.4702381,4.791666667,65.61562872,124.1012755,122.577768,4.909464286,0.271171942,31.54090662,21.8109454826,Low Risk
U00497,Basic,1,124.5859729,4.7239819,67.65263247,124.3819005,124.225281,14.5989819,0.133462909,30.95579397,22.6147789577,Medium Risk
U00498,Basic,1,123.6104418,4.441767068,68.93842708,123.2151798,123.223926,14.23343373,0.098878988,30.0951787,23.334388272400002,High Risk
U00499,Basic,1,126.3867403,4.690607735,67.46313261,125.748086,124.0754129,14.42679558,0.166600712,31.72293867,22.2610124606,Low Risk
U00500,Basic,1,125.1857506,4.704834606,68.30538525,125.0274324,124.625367,14.61832061,0.202259475,30.99413506,22.815907325500003,Medium Risk
U00501,Premium,1,121.4787234,4.478723404,68.88136875,120.8820753,120.5269473,22.25531915,0.359938993,29.27069576,23.7253819509,High Risk
U00502,Premium,1,126.6583333,4.575,72.17247806,126.6985615,125.7057807,22.44333333,-0.125523013,30.38408991,24.1970322899,High Risk
U00503,Free,1,127.5044405,4.829484902,70.79537807,127.5310877,128.0616932,5.335843694,0.079562786,31.21200825,23.4389468888,High Risk
U00504,Basic,1,121.6236559,4.688172043,67.99492626,121.3636303,120.5717612,14.51397849,0.036330049,29.6574361,23.2076703847,Medium Risk
U00505,Free,1,122.7959866,4.882943144,61.57897307,122.7600096,123.5258551,5.154882943,-0.13662512,32.10958567,20.332113121000003,Low Risk
U00506,Basic,1,126.9429348,4.600543478,65.55726693,127.4603131,127.1155743,14.39945652,-0.050992604,32.49015688,21.3476830402,Low Risk
U00507,Premium,1,124.0805369,4.646532438,67.26046155,124.1764568,124.56894,23.19463087,-0.062139654,30.84803603,22.518833881200003,Medium Risk
U00508,Free,1,126.8803828,4.746411483,69.24527341,126.1681932,124.2274948,5.306411483,0.026785714,31.40249453,22.881887857200002,Medium Risk
U00509,Free,1,129.6595745,4.85106383,68.28517631,128.9920804,129.0335295,5.370531915,0.321809863,32.83359604,22.109925367899997,Low Risk
U00510,Basic,1,116.8263158,4.557894737,71.75142025,116.4563033,114.9318902,13.58157895,0.0430839,26.57246866,25.570631713,High Risk
U00511,Free,1,124.5533981,4.514563107,73.56985562,123.5869394,120.7086191,4.495048544,0.589635854,29.10477147,25.2672067862,High Risk
U00512,Basic,1,124.2008734,4.480349345,68.86172372,125.1351009,125.6768266,13.68340611,-0.600877193,30.36593703,23.3536733939,High Risk
U00513,Free,1,130.1111111,5.027777778,73.05125081,130.2014484,130.4786193,5.430833333,-0.068842021,31.63740253,23.9423347693,High Risk
U00514,Basic,1,120.5223881,4.408955224,66.84893712,121.1151173,121.4500973,13.93283582,-0.188195038,29.47696065,22.9816233194,Medium Risk
U00515,Basic,1,126.6973415,4.811860941,65.21691504,126.4113302,126.0705959,14.79754601,0.18823185,32.55742038,21.259843847,Low Risk
U00516,Basic,1,123.5933148,4.679665738,68.3607801,124.3140934,124.9844694,14.28203343,-0.464884278,30.3329916,23.175770605400004,Medium Risk
U00517,Free,1,131.7472527,4.835164835,71.96440519,129.5603349,132.7612964,5.166923077,0.717460317,32.56012899,23.441775988099998,High Risk
U00518,Premium,1,129.1480583,4.667475728,68.58862292,129.0395227,129.0253153,23.1776699,0.069516858,32.48287914,22.2655582094,Low Risk
U00519,Premium,1,120.7886792,4.686792453,67.83329154,121.3659299,122.1013604,22.85886792,-0.226190476,29.37152197,23.3305037488,High Risk
U00520,Free,1,127.4345794,4.894859813,68.55844579,127.1027926,127.3761962,5.281191589,0.253931081,31.87475598,22.5550786013,Medium Risk
U00521,Basic,1,122.7726027,4.567123288,66.07213651,122.1638617,121.0323907,14.1890411,0.241758242,30.65753713,22.292421505600004,Low Risk
U00522,Basic,1,123.8697318,4.701149425,68.90962692,123.9008301,123.6171896,14.33429119,0.147802198,30.28534947,23.264356879399998,Medium Risk
U00523,Basic,1,127.7570621,4.858757062,72.7649338,127.1034302,126.2685892,14.06920904,0.477272727,30.73097184,24.3415411541,High Risk
U00524,Free,1,125.3532609,5.016304348,62.48724655,124.0646351,120.3639971,5.268423913,0.456674473,32.90002169,20.384435562900002,Low Risk
U00525,Free,1,125.9978118,4.645514223,67.97123188,125.9654788,127.097786,5.145557987,0.008458647,31.40140943,22.494611318100002,Medium Risk
U00526,Basic,1,130.8737864,4.990291262,71.71456895,131.3324549,133.2043342,13.66504854,-0.095238095,32.33223126,23.2713175415,Medium Risk
U00527,Basic,1,127.4246285,4.732484076,73.87711081,127.5993833,127.8812326,14.48779193,-0.146504559,30.22646336,24.7777671987,High Risk
U00528,Basic,1,123.4768041,4.657216495,64.58924258,123.1365182,122.826611,14.49033505,0.290143965,31.41111383,21.5606383635,Low Risk
U00529,Basic,1,122.8571429,4.740740741,67.24598075,125.1229277,128.1617888,14.13624339,-0.910334347,30.39128514,22.9516484051,Medium Risk
U00530,Basic,1,119.934466,4.269417476,66.60928414,119.899295,120.6478724,13.72633495,-0.03892944,29.27182641,22.947001442,Medium Risk
U00531,Basic,1,127.5359477,4.833333333,71.2803133,127.2717242,127.1364132,14.45751634,0.378922717,31.0802851,23.7269246971,High Risk
U00532,Basic,1,126.0754717,4.962264151,63.23526351,127.546743,126.2792138,13.40330189,0.085714286,32.94828887,20.478245722800004,Low Risk
U00533,Premium,1,123.6026201,4.53930131,66.71296402,123.8323404,124.3697387,22.87161572,-0.174742107,30.78894922,22.4120000821,Low Risk
U00534,Basic,1,127.3168317,4.821782178,64.09057684,127.1631188,127.575491,14.80878713,0.18291386,33.14609428,20.68487743,Low Risk
U00535,Free,1,122.4183267,4.637450199,68.42468842,122.2264229,122.2419426,5.286095618,0.077844311,29.83115921,23.279564067299997,Medium Risk
U00536,Premium,1,127.4767642,4.817555938,68.15662045,127.2830096,127.5675684,23.81893287,0.150246305,31.98898633,22.3577334265,Low Risk
U00537,Premium,1,121.0232558,4.248062016,73.78310185,123.2410668,126.2194091,20.30077519,-1.515625,27.54879037,26.231369839,High Risk
U00538,Premium,1,130.6057971,5.002898551,67.98191275,130.6426501,131.1668874,24.03826087,-0.018272425,33.34861458,21.7218776525,Low Risk
U00539,Free,1,130.3802083,4.924479167,68.99106467,129.9928075,129.9307448,5.340546875,0.137262216,32.93210768,22.2269229258,Low Risk
U00540,Free,1,120.504,4.624,66.57472665,120.3148571,120.8618655,5.14872,-0.009931245,29.616382,22.7901125005,Medium Risk
U00541,Basic,1,114.7582418,4.527472527,62.13861288,117.0461538,116.0618943,12.71153846,-1.012698413,28.6199546,22.158679479899998,Low Risk
U00542,Premium,1,123.1728665,4.687089716,64.25148049,123.2020684,123.1999199,23.3750547,-0.061090226,31.39982938,21.395107394800004,Low Risk
U00543,Basic,1,120.9790419,4.45508982,71.56170625,120.2836327,118.1566727,13.74550898,0.345774346,28.25963184,24.929659374800003,High Risk
U00544,Free,1,128.432526,5.107266436,66.24183732,128.2547619,127.7232847,5.660034602,0.151785714,33.03263911,21.366299198200004,Low Risk
U00545,Premium,1,127.4110738,4.843959732,70.38106469,127.7175336,128.1962558,23.95167785,-0.026410564,31.30329804,23.2621912922,Medium Risk
U00546,Free,1,128.3112245,5.030612245,68.34033896,127.3832969,125.0234602,5.26744898,0.336996337,32.33157178,22.331839809100003,Low Risk
U00547,Basic,1,120.8600583,4.530612245,65.66515872,121.306893,121.7755754,14.11661808,-0.191311612,30.00365938,22.416745279599997,Low Risk
U00548,Basic,1,122.4307692,4.685470085,66.93491801,122.4220554,122.6646455,14.62094017,0.070450098,30.29747332,22.6438890364,Medium Risk
U00549,Free,1,121.6273063,4.642066421,66.25161711,121.6260982,122.3944283,5.164483395,-0.054132559,30.1680573,22.4857699127,Medium Risk
U00550,Free,1,121.8506494,4.562770563,66.53544178,121.6172748,121.5582593,5.325909091,0.232723892,30.14845837,22.6323342856,Medium Risk
U00551,Basic,1,116.3925926,4.814814815,68.06943591,119.3048501,122.4734533,13.64814815,-1.439232409,27.58065071,24.4816081437,High Risk
U00552,Free,1,119.2975207,4.743801653,60.82150503,117.7460252,118.7584445,4.789338843,0.894047619,30.89569725,20.8176548267,Low Risk
U00553,Free,1,128.026616,4.619771863,72.49749625,129.0470215,131.1627211,5.051634981,-0.648854962,30.84732907,24.2662416676,High Risk
U00554,Basic,1,128.05,4.808333333,67.03130772,126.1848016,124.1812702,13.30833333,1.010804322,32.55310769,22.052658468600004,Low Risk
U00555,Free,1,121.6454918,4.469262295,68.63224167,122.0899005,123.0108715,5.095881148,-0.083015547,29.40930291,23.5121239331,High Risk
U00556,Basic,1,118.4901186,4.747035573,68.3233765,118.453115,119.8951568,14.16304348,0.120748299,28.32314515,23.8652473117,High Risk
U00557,Premium,1,122.6888889,4.573737374,65.47364832,122.8842232,122.121607,23.00525253,-0.222961249,30.80558227,22.0480178947,Low Risk
U00558,Free,1,125.1286174,4.636655949,68.27672401,125.7460955,125.6019856,5.100096463,-0.131336406,30.95942653,22.7999154448,Medium Risk
U00559,Premium,1,121.1147541,4.590163934,68.03844714,120.2732436,118.6982568,20.82295082,0.407319953,29.41141668,23.430431387900004,High Risk
U00560,Premium,1,130.5536993,4.854415274,68.9783763,130.6577963,132.1614397,23.54463007,-0.06254272,32.9842914,22.179827078,Low Risk
U00561,Free,1,131.5360825,4.886597938,69.42874353,131.011242,130.3872239,5.475850515,0.194905869,33.25178931,22.247647027700005,Low Risk
U00562,Free,1,123.3947826,4.629565217,70.76117086,123.6053747,123.8289413,5.077513043,-0.107516177,29.51843135,24.114501503099998,High Risk
U00563,Free,1,126.8150685,4.801369863,67.64763135,127.5626386,127.5713621,5.083869863,-0.18556701,31.87214895,22.262367859999998,Low Risk
U00564,Premium,1,127.4891122,4.835845896,68.39909476,127.5685292,128.2636399,23.90820771,-0.110019175,31.92667023,22.4433340205,Medium Risk
U00565,Basic,1,119.4276596,4.540425532,65.68265895,119.0057903,118.1572663,14.24308511,0.209259823,29.4283938,22.6574860439,Medium Risk
U00566,Free,1,121.0086207,4.120689655,63.59205304,121.2575739,118.2020659,4.479051724,-0.269565217,30.56203926,21.5949377051,Low Risk
U00567,Premium,1,120.3484163,4.542986425,73.50166995,120.989819,119.3099576,21.80271493,-0.533766234,27.45176146,25.891194203199998,High Risk
U00568,Free,1,124.945674,4.579476861,69.64942903,124.8755389,124.0117814,5.076156942,-0.02016129,30.45728397,23.37923144,High Risk
U00569,Basic,1,123.3253589,4.581339713,65.73167212,122.965573,123.0111454,14.36244019,0.110654334,30.98504382,22.019948340200003,Low Risk
U00570,Basic,1,122.7394958,4.621848739,70.89050588,125.2630052,132.5375126,13.47268908,-1.309927361,29.21520118,24.635317432300003,High Risk
U00571,Basic,1,124.5444444,4.7,66.76970851,125.7317328,128.1044101,13.90138889,-0.365522745,31.19686522,22.3230912205,Low Risk
U00572,Basic,1,121.3304498,4.470588235,67.71612151,121.2829544,120.8750981,14.25562284,0.008665511,29.55851995,23.1552960583,Medium Risk
U00573,Free,1,129.9938272,4.839506173,71.65321707,130.1832084,129.8637452,5.358888889,0.112339673,31.9534176,23.4095679149,High Risk
U00574,Premium,1,123.4197531,4.538271605,67.4468857,123.1161199,122.7422365,22.93925926,0.172560113,30.49531701,22.7489748719,Medium Risk
U00575,Basic,1,122.5338753,4.777777778,66.51089449,122.5940573,121.1769901,14.49661247,-0.248059006,30.49361512,22.491507932799998,Medium Risk
U00576,Free,1,128.3964194,4.780051151,67.56635994,128.8290464,129.7233954,5.311841432,-0.131868132,32.52267514,21.9616662976,Low Risk
U00577,Basic,1,116.25,4.214285714,65.96804609,117.2170068,119.1925739,12.60357143,-0.229188078,27.97387189,23.3308894264,High Risk
U00578,Free,1,124.3816794,4.41221374,59.81378209,124.1107415,121.1330491,4.741145038,0.051648352,33.13220125,19.368016564599998,Low Risk
U00579,Premium,1,130.7898551,4.81884058,69.15966525,129.9005003,128.8230679,23.1057971,0.328311688,33.01369463,22.302183161400002,Low Risk
U00580,Basic,1,120.0956938,4.5215311,66.60399689,121.1098713,123.6333153,14.26973684,-0.503254539,29.41353777,23.028028252700004,Medium Risk
U00581,Basic,1,126.613577,4.845953003,69.66516922,126.0028099,126.0726299,14.6729765,0.258040389,31.19966594,23.158364438699998,Medium Risk
U00582,Free,1,127.2209945,5.187845304,65.96203422,127.0105235,126.3142569,5.074972376,0.291269841,32.65614111,21.474802706300004,Low Risk
U00583,Basic,1,122.6868009,4.597315436,67.16845808,123.0005167,123.5770324,14.37527964,-0.031710442,30.30337756,22.699967464599997,Medium Risk
U00584,Free,1,123.5414141,4.81010101,70.53661678,123.7286051,124.0774034,5.322545455,-0.343262001,29.69861093,24.0457871943,High Risk
U00585,Basic,1,127.7639485,4.931330472,65.73797817,127.2579195,126.3027632,14.6083691,0.326970443,32.86358509,21.335318479900003,Low Risk
U00586,Basic,1,125.3512821,4.907692308,67.32343854,126.0421734,126.4166554,14.86538462,-0.259640103,31.41578895,22.369875944900002,Low Risk
