user_id,subscription_plan,churn_flag,avg_watch_minutes,avg_sessions,engagement_volatility,avg_watch_7d,avg_watch_30d,revenue_30d,engagement_trend,engagement_score
U00483,Premium,1,121.3130755,4.539594843,69.6136555,120.8133824,119.8743537,22.87587477,0.294148656,29.00301201
U00484,Basic,1,123.582996,4.700404858,67.22878311,122.9581454,120.9098131,14.13157895,0.284552846,30.6746849
U00485,Free,1,125.3771186,4.944915254,72.21535301,126.1103814,127.6538353,4.993601695,-0.129483283,29.96971613
U00486,Basic,1,124.7171717,4.565656566,66.45301212,127.3927369,132.1321697,12.6540404,-1.274052478,31.32066202
U00487,Premium,1,118.1452514,4.558659218,63.85488582,118.3256651,118.8079076,22.69385475,-0.147258904,29.46923258
U00488,Basic,1,122.9537893,4.609981516,70.40568928,123.3980415,124.4639047,14.53049908,-0.134920635,29.44280338
U00489,Basic,1,123.9090909,4.681818182,68.63874567,123.8417424,123.2983934,14.06363636,0.001304631,30.37655812
U00490,Basic,1,127.8288288,4.733333333,72.53262961,128.0461862,128.8792466,14.76981982,-0.177926766,30.79174265
U00491,Basic,1,124.5714286,4.647377939,67.97495192,124.967954,124.8448196,14.58227848,-0.167960663,30.83029924
U00492,Free,1,116.007874,4.251968504,66.5819208,116.8435696,116.3855552,4.570866142,-0.887755102,27.70416392
U00493,Free,1,124.0714286,4.681818182,62.45450049,125.2147495,125.7372869,5.176168831,-0.076563959,32.29676674
U00494,Free,1,124.2382609,4.575652174,65.09863185,123.9598427,123.8817337,5.227043478,0.025385764,31.53841044
U00495,Basic,1,124.8947368,4.806094183,70.67823686,124.9560216,125.0982375,14.73060942,0.128174603,30.19625193
U00496,Free,1,124.4702381,4.791666667,65.61562872,124.1012755,122.577768,4.909464286,0.271171942,31.54090662
U00497,Basic,1,124.5859729,4.7239819,67.65263247,124.3819005,124.225281,14.5989819,0.133462909,30.95579397
U00498,Basic,1,123.6104418,4.441767068,68.93842708,123.2151798,123.223926,14.23343373,0.098878988,30.0951787
U00499,Basic,1,126.3867403,4.690607735,67.46313261,125.748086,124.0754129,14.42679558,0.166600712,31.72293867
U00500,Basic,1,125.1857506,4.704834606,68.30538525,125.0274324,124.625367,14.61832061,0.202259475,30.99413506
U00501,Premium,1,121.4787234,4.478723404,68.88136875,120.8820753,120.5269473,22.25531915,0.359938993,29.27069576
U00502,Premium,1,126.6583333,4.575,72.17247806,126.6985615,125.7057807,22.44333333,-0.125523013,30.38408991
U00503,Free,1,127.5044405,4.829484902,70.79537807,127.5310877,128.0616932,5.335843694,0.079562786,31.21200825
U00504,Basic,1,121.6236559,4.688172043,67.99492626,121.3636303,120.5717612,14.51397849,0.036330049,29.6574361
U00505,Free,1,122.7959866,4.882943144,61.57897307,122.7600096,123.5258551,5.154882943,-0.13662512,32.10958567
U00506,Basic,1,126.9429348,4.600543478,65.55726693,127.4603131,127.1155743,14.39945652,-0.050992604,32.49015688
U00507,Premium,1,124.0805369,4.646532438,67.26046155,124.1764568,124.56894,23.19463087,-0.062139654,30.84803603
U00508,Free,1,126.8803828,4.746411483,69.24527341,126.1681932,124.2274948,5.306411483,0.026785714,31.40249453
U00509,Free,1,129.6595745,4.85106383,68.28517631,128.9920804,129.0335295,5.370531915,0.321809863,32.83359604
U00510,Basic,1,116.8263158,4.557894737,71.75142025,116.4563033,114.9318902,13.58157895,0.0430839,26.57246866
U00511,Free,1,124.5533981,4.514563107,73.56985562,123.5869394,120.7086191,4.495048544,0.589635854,29.10477147
U00512,Basic,1,124.2008734,4.480349345,68.86172372,125.1351009,125.6768266,13.68340611,-0.600877193,30.36593703
U00513,Free,1,130.1111111,5.027777778,73.05125081,130.2014484,130.4786193,5.430833333,-0.068842021,31.63740253
U00514,Basic,1,120.5223881,4.408955224,66.84893712,121.1151173,121.4500973,13.93283582,-0.188195038,29.47696065
U00515,Basic,1,126.6973415,4.811860941,65.21691504,126.4113302,126.0705959,14.79754601,0.18823185,32.55742038
U00516,Basic,1,123.5933148,4.679665738,68.3607801,124.3140934,124.9844694,14.28203343,-0.464884278,30.3329916
U00517,Free,1,131.7472527,4.835164835,71.96440519,129.5603349,132.7612964,5.166923077,0.717460317,32.56012899
U00518,Premium,1,129.1480583,4.667475728,68.58862292,129.0395227,129.0253153,23.1776699,0.069516858,32.48287914
U00519,Premium,1,120.7886792,4.686792453,67.83329154,121.3659299,122.1013604,22.85886792,-0.226190476,29.37152197
U00520,Free,1,127.4345794,4.894859813,68.55844579,127.1027926,127.3761962,5.281191589,0.253931081,31.87475598
U00521,Basic,1,122.7726027,4.567123288,66.07213651,122.1638617,121.0323907,14.1890411,0.241758242,30.65753713
U00522,Basic,1,123.8697318,4.701149425,68.90962692,123.9008301,123.6171896,14.33429119,0.147802198,30.28534947
U00523,Basic,1,127.7570621,4.858757062,72.7649338,127.1034302,126.2685892,14.06920904,0.477272727,30.73097184
U00524,Free,1,125.3532609,5.016304348,62.48724655,124.0646351,120.3639971,5.268423913,0.456674473,32.90002169
U00525,Free,1,125.9978118,4.645514223,67.97123188,125.9654788,127.097786,5.145557987,0.008458647,31.40140943
U00526,Basic,1,130.8737864,4.990291262,71.71456895,131.3324549,133.2043342,13.66504854,-0.095238095,32.33223126
U00527,Basic,1,127.4246285,4.732484076,73.87711081,127.5993833,127.8812326,14.48779193,-0.146504559,30.22646336
U00528,Basic,1,123.4768041,4.657216495,64.58924258,123.1365182,122.826611,14.49033505,0.290143965,31.41111383
U00529,Basic,1,122.8571429,4.740740741,67.24598075,125.1229277,128.1617888,14.13624339,-0.910334347,30.39128514
U00530,Basic,1,119.934466,4.269417476,66.60928414,119.899295,120.6478724,13.72633495,-0.03892944,29.27182641
U00531,Basic,1,127.5359477,4.833333333,71.2803133,127.2717242,127.1364132,14.45751634,0.378922717,31.0802851
U00532,Basic,1,126.0754717,4.962264151,63.23526351,127.546743,126.2792138,13.40330189,0.085714286,32.94828887
U00533,Premium,1,123.6026201,4.53930131,66.71296402,123.8323404,124.3697387,22.87161572,-0.174742107,30.78894922
U00534,Basic,1,127.3168317,4.821782178,64.09057684,127.1631188,127.575491,14.80878713,0.18291386,33.14609428
U00535,Free,1,122.4183267,4.637450199,68.42468842,122.2264229,122.2419426,5.286095618,0.077844311,29.83115921
U00536,Premium,1,127.4767642,4.817555938,68.15662045,127.2830096,127.5675684,23.81893287,0.150246305,31.98898633
U00537,Premium,1,121.0232558,4.248062016,73.78310185,123.2410668,126.2194091,20.30077519,-1.515625,27.54879037
U00538,Premium,1,130.6057971,5.002898551,67.98191275,130.6426501,131.1668874,24.03826087,-0.018272425,33.34861458
U00539,Free,1,130.3802083,4.924479167,68.99106467,129.9928075,129.9307448,5.340546875,0.137262216,32.93210768
U00540,Free,1,120.504,4.624,66.57472665,120.3148571,120.8618655,5.14872,-0.009931245,29.616382
U00541,Basic,1,114.7582418,4.527472527,62.13861288,117.0461538,116.0618943,12.71153846,-1.012698413,28.6199546
U00542,Premium,1,123.1728665,4.687089716,64.25148049,123.2020684,123.1999199,23.3750547,-0.061090226,31.39982938
U00543,Basic,1,120.9790419,4.45508982,71.56170625,120.2836327,118.1566727,13.74550898,0.345774346,28.25963184
U00544,Free,1,128.432526,5.107266436,66.24183732,128.2547619,127.7232847,5.660034602,0.151785714,33.03263911
U00545,Premium,1,127.4110738,4.843959732,70.38106469,127.7175336,128.1962558,23.95167785,-0.026410564,31.30329804
U00546,Free,1,128.3112245,5.030612245,68.34033896,127.3832969,125.0234602,5.26744898,0.336996337,32.33157178
U00547,Basic,1,120.8600583,4.530612245,65.66515872,121.306893,121.7755754,14.11661808,-0.191311612,30.00365938
U00548,Basic,1,122.4307692,4.685470085,66.93491801,122.4220554,122.6646455,14.62094017,0.070450098,30.29747332
U00549,Free,1,121.6273063,4.642066421,66.25161711,121.6260982,122.3944283,5.164483395,-0.054132559,30.1680573
U00550,Free,1,121.8506494,4.562770563,66.53544178,121.6172748,121.5582593,5.325909091,0.232723892,30.14845837
U00551,Basic,1,116.3925926,4.814814815,68.06943591,119.3048501,122.4734533,13.64814815,-1.439232409,27.58065071
U00552,Free,1,119.2975207,4.743801653,60.82150503,117.7460252,118.7584445,4.789338843,0.894047619,30.89569725
U00553,Free,1,128.026616,4.619771863,72.49749625,129.0470215,131.1627211,5.051634981,-0.648854962,30.84732907
U00554,Basic,1,128.05,4.808333333,67.03130772,126.1848016,124.1812702,13.30833333,1.010804322,32.55310769
U00555,Free,1,121.6454918,4.469262295,68.63224167,122.0899005,123.0108715,5.095881148,-0.083015547,29.40930291
U00556,Basic,1,118.4901186,4.747035573,68.3233765,118.453115,119.8951568,14.16304348,0.120748299,28.32314515
U00557,Premium,1,122.6888889,4.573737374,65.47364832,122.8842232,122.121607,23.00525253,-0.222961249,30.80558227
U00558,Free,1,125.1286174,4.636655949,68.27672401,125.7460955,125.6019856,5.100096463,-0.131336406,30.95942653
U00559,Premium,1,121.1147541,4.590163934,68.03844714,120.2732436,118.6982568,20.82295082,0.407319953,29.41141668
U00560,Premium,1,130.5536993,4.854415274,68.9783763,130.6577963,132.1614397,23.54463007,-0.06254272,32.9842914
U00561,Free,1,131.5360825,4.886597938,69.42874353,131.011242,130.3872239,5.475850515,0.194905869,33.25178931
U00562,Free,1,123.3947826,4.629565217,70.76117086,123.6053747,123.8289413,5.077513043,-0.107516177,29.51843135
U00563,Free,1,126.8150685,4.801369863,67.64763135,127.5626386,127.5713621,5.083869863,-0.18556701,31.87214895
U00564,Premium,1,127.4891122,4.835845896,68.39909476,127.5685292,128.2636399,23.90820771,-0.110019175,31.92667023
U00565,Basic,1,119.4276596,4.540425532,65.68265895,119.0057903,118.1572663,14.24308511,0.209259823,29.4283938
U00566,Free,1,121.0086207,4.120689655,63.59205304,121.2575739,118.2020659,4.479051724,-0.269565217,30.56203926
U00567,Premium,1,120.3484163,4.542986425,73.50166995,120.989819,119.3099576,21.80271493,-0.533766234,27.45176146
U00568,Free,1,124.945674,4.579476861,69.64942903,124.8755389,124.0117814,5.076156942,-0.02016129,30.45728397
U00569,Basic,1,123.3253589,4.581339713,65.73167212,122.965573,123.0111454,14.36244019,0.110654334,30.98504382
U00570,Basic,1,122.7394958,4.621848739,70.89050588,125.2630052,132.5375126,13.47268908,-1.309927361,29.21520118
U00571,Basic,1,124.5444444,4.7,66.76970851,125.7317328,128.1044101,13.90138889,-0.365522745,31.19686522
U00572,Basic,1,121.3304498,4.470588235,67.71612151,121.2829544,120.8750981,14.25562284,0.008665511,29.55851995
U00573,Free,1,129.9938272,4.839506173,71.65321707,130.1832084,129.8637452,5.358888889,0.112339673,31.9534176
U00574,Premium,1,123.4197531,4.538271605,67.4468857,123.1161199,122.7422365,22.93925926,0.172560113,30.49531701
U00575,Basic,1,122.5338753,4.777777778,66.51089449,122.5940573,121.1769901,14.49661247,-0.248059006,30.49361512
U00576,Free,1,128.3964194,4.780051151,67.56635994,128.8290464,129.7233954,5.311841432,-0.131868132,32.52267514
U00577,Basic,1,116.25,4.214285714,65.96804609,117.2170068,119.1925739,12.60357143,-0.229188078,27.97387189
U00578,Free,1,124.3816794,4.41221374,59.81378209,124.1107415,121.1330491,4.741145038,0.051648352,33.13220125
U00579,Premium,1,130.7898551,4.81884058,69.15966525,129.9005003,128.8230679,23.1057971,0.328311688,33.01369463
U00580,Basic,1,120.0956938,4.5215311,66.60399689,121.1098713,123.6333153,14.26973684,-0.503254539,29.41353777
U00581,Basic,1,126.613577,4.845953003,69.66516922,126.0028099,126.0726299,14.6729765,0.258040389,31.19966594
U00582,Free,1,127.2209945,5.187845304,65.96203422,127.0105235,126.3142569,5.074972376,0.291269841,32.65614111
U00583,Basic,1,122.6868009,4.597315436,67.16845808,123.0005167,123.5770324,14.37527964,-0.031710442,30.30337756
U00584,Free,1,123.5414141,4.81010101,70.53661678,123.7286051,124.0774034,5.322545455,-0.343262001,29.69861093
U00585,Basic,1,127.7639485,4.931330472,65.73797817,127.2579195,126.3027632,14.6083691,0.326970443,32.86358509
U00586,Basic,1,125.3512821,4.907692308,67.32343854,126.0421734,126.4166554,14.86538462,-0.259640103,31.41578895
U00587,Basic,1,127.3608563,4.767584098,68.01402015,127.4584389,126.7656112,14.50152905,0.095092025,31.97041169
U00588,Free,1,123.7574932,4.645776567,68.64577899,123.0366485,123.539639,5.204713896,0.215846995,30.30299655
U00589,Basic,1,122.9785867,4.715203426,70.6961269,123.5005914,123.6512882,14.58779443,-0.362047823,29.39715765
U00590,Premium,1,120.9239766,4.699805068,64.007861,120.7211687,119.8946758,23.33645224,0.009207589,30.57717386
U00591,Premium,1,122.2033898,4.320338983,69.68289363,122.1760977,121.9322085,22.54033898,0.065486296,29.27258954
U00592,Free,1,129.2447183,4.887323944,67.73407762,129.3047619,130.2427896,5.284330986,-0.057949106,32.84386122
U00593,Free,1,125.7201646,4.773662551,69.38952539,125.9460415,125.8345824,5.252839506,-0.041322314,30.90330699
U00594,Free,1,115.1221053,4.273684211,67.39271702,114.9747669,115.322433,5.015684211,0.126280892,27.11313226
U00595,Basic,1,125.3240418,4.668989547,66.15647512,125.4465157,125.7486493,14.29181185,-0.217282717,31.68337105
U00596,Free,1,124.7036395,4.653379549,66.40696078,124.7790914,124.0388725,5.161299827,-0.103174603,31.35538144
U00597,Premium,1,120.3397849,4.595698925,64.95755074,120.1512801,120.2306203,23.00129032,0.098830049,30.02735843
U00598,Free,1,121.3474427,4.668430335,68.0888655,121.7807844,121.9315152,5.222539683,-0.134023221,29.51284652
U00599,Premium,1,125.4851485,4.776237624,68.88021771,125.3362612,125.3698328,23.65306931,0.013321995,30.96286538
U00600,Free,1,125.9876033,4.725206612,72.13931322,125.9799833,126.7846777,5.228677686,-0.057675244,30.17080934
U00601,Premium,1,130.8575419,4.891061453,72.1821212,131.1764632,130.6716335,23.58659218,-0.328531413,32.15569883
U00602,Basic,1,122.3739669,4.5,68.45866678,122.4639758,122.5099265,14.2768595,-0.040224786,29.76198674
U00603,Premium,1,125.1104651,4.813953488,67.12859269,124.5953558,123.5541,23.45348837,0.25697626,31.34979429
U00604,Free,1,127.9675174,4.6612529,70.37312276,128.1192078,127.1432686,5.373132251,-0.224584718,31.473446
U00605,Free,1,126.8166667,4.683333333,71.48089562,127.4124603,124.646007,4.7825,-0.661464586,30.68739798
U00606,Free,1,123.1191336,4.722021661,72.39273706,123.3845496,123.5014525,5.441859206,-0.158098683,28.94643881
U00607,Premium,1,123.8211382,4.674796748,70.02011488,123.9696671,123.4969647,23.09159892,-0.253881988,29.92485984
U00608,Free,1,126.5338346,4.556390977,65.508568,126.8211242,124.6074705,4.639849624,-0.331168831,32.32788073
U00609,Basic,1,118.8790036,4.40569395,63.8776534,119.2984113,120.3985936,14.28069395,-0.028520499,29.71001359
U00610,Premium,1,131.4814815,5.088888889,64.6947517,128.8643386,127.4008659,22.59259259,0.954157783,34.71083375
U00611,Free,1,127.1867925,4.747169811,68.03804809,127.1578302,126.2827324,5.208962264,-0.180934378,31.8874535
U00612,Free,1,123.2531646,4.348101266,67.01960132,123.0287523,123.8175447,4.585253165,-0.234758872,30.49981581
U00613,Basic,1,129.4166667,4.813333333,69.49467996,129.4160556,127.7910517,14.47,-0.024366937,32.36226268
U00614,Basic,1,125.4285714,4.705539359,66.91707066,125.6314105,125.6188337,14.53717201,0.040100251,31.50796918
U00615,Free,1,116.7800687,4.250859107,64.15032387,116.7956226,116.3798021,4.79185567,-0.047783251,28.74218806
U00616,Premium,1,123.8646362,4.598984772,67.59682302,123.9712715,123.9130029,23.28527919,-0.022033898,30.64650301
U00617,Free,1,124.5357798,4.708256881,63.67408823,123.9480647,122.8872043,5.372201835,0.173056723,32.12456252
U00618,Free,1,128.5454545,4.803030303,69.7474207,129.819228,134.6703121,4.8925,-0.552889858,31.9348647
U00619,Basic,1,124.5562633,4.605095541,67.63806968,125.129997,125.4878731,14.44320594,-0.065349544,30.91261307
U00620,Premium,1,118.3928571,4.75,74.89383766,118.0884779,116.8023972,21.89285714,0.601368691,26.31399156
U00621,Premium,1,119.1102151,4.508064516,65.14111215,119.258871,118.8964958,22.79139785,0,29.45417173
U00622,Free,1,124.0330396,4.63215859,69.1729361,124.1647734,124.7101899,5.317731278,-0.018606118,30.25098261
U00623,Free,1,123.8311688,4.61038961,68.88691222,123.3522263,123.4996636,5.070909091,0.272670807,30.24951075
U00624,Premium,1,120.7215909,4.479166667,66.37766546,120.5833018,120.0977551,22.83787879,0.154242342,29.71908672
U00625,Free,1,126.8714044,4.922165821,67.10568611,127.235674,127.3000727,5.508477157,-0.141646489,32.09350567
U00626,Free,1,121.7142857,4.808163265,63.88897214,121.5558503,122.5926036,5.147265306,0.228337237,30.96147162
U00627,Free,1,124.212766,4.723404255,68.39141073,127.7798632,132.4147899,4.458829787,-1.113671275,30.58470444
U00628,Basic,1,122.2474227,4.659793814,66.86794044,121.8922435,122.3664379,14.44072165,0.226108374,30.23652509
U00629,Basic,1,119.5406032,4.575406032,66.54878728,119.0454535,119.3300079,14.32192575,0.198006645,29.22422692
U00630,Free,1,127.4730769,4.746153846,69.89356516,127.3762912,126.3046546,5.057884615,0.23386652,31.44500738
U00631,Premium,1,125.9155206,4.774066798,68.80054558,126.1537656,126.5639275,23.59921415,-0.133577053,31.15826462
U00632,Free,1,124.0434783,4.638443936,66.93947491,123.8014384,123.0155841,5.151350114,0.078636959,30.92708201
U00633,Free,1,126.0077821,4.803501946,70.10473431,125.5432277,125.3678119,5.274046693,0.219159009,30.81274313
U00634,Free,1,123.0176211,4.634361233,66.56368462,123.3558842,123.5061705,5.232819383,-0.007585335,30.62825144
U00635,Free,1,121.9236948,4.62248996,66.88265898,121.8729585,122.2437878,5.070301205,-0.038516815,30.09142721
U00636,Basic,1,122.2352941,4.862745098,68.32348971,121.9086928,122.5412777,14.5,0.040494938,29.85589426
U00637,Free,1,123.969697,4.628787879,73.38366906,125.1883838,126.8796927,4.760681818,-0.451472192,28.96141443
U00638,Free,1,120.2402597,4.538961039,60.91637013,120.759833,119.0237966,4.954285714,-0.455648926,31.18288117
U00639,Basic,1,122.7240803,4.578595318,67.07159357,123.2214087,123.8532473,14.4264214,-0.29337162,30.34173263
U00640,Basic,1,123.137931,4.882758621,66.47644818,123.2872523,122.6032958,14.93965517,0.069453588,30.77706555
U00641,Basic,1,125.8735632,4.802681992,67.37209165,126.2124202,126.6713307,14.88074713,-0.236632849,31.57860239
U00642,Premium,1,123.3809524,4.600529101,67.24864507,123.332905,123.8966904,22.98835979,0.081470254,30.55794616
U00643,Basic,1,132.7055838,4.812182741,69.08096475,132.9571429,132.7459102,14.31598985,0.199708455,33.8015989
U00644,Free,1,129.1142857,4.907142857,67.07865417,130.5430442,133.513369,5.012142857,-1.033915725,32.99426089
U00645,Free,1,124.2689938,4.728952772,69.37273796,123.9556224,123.6601636,5.19825462,0.077895356,30.31446198
U00646,Premium,1,123.3261456,4.53638814,66.44553878,123.7104865,123.8150508,22.78167116,-0.164092664,30.75771303
U00647,Basic,1,121.8099174,4.698347107,68.11098714,121.3059819,121.5006846,14.59452479,0.089618456,29.70017493
U00648,Free,1,125.9125683,4.5,70.11798312,125.3271793,124.3638813,5.015245902,0.224266145,30.67963239
U00649,Basic,1,120.244186,4.186046512,64.66684477,120.3298726,119.1951585,13.0377907,0.254803676,29.95343494
U00650,Free,1,123.6690141,4.546948357,66.18760567,123.6779734,123.6381596,5.200985915,-0.155630252,30.97540844
U00651,Free,1,121.2554745,4.667883212,68.78770183,120.9174053,119.7146361,5.084343066,0.051282051,29.2662442
U00652,Basic,1,117.9036145,4.686746988,69.69353841,118.9895009,119.2905181,14.08333333,-0.368087558,27.65940836
U00653,Basic,1,126.8846154,4.567307692,56.45321083,124.6853938,122.2785448,12.96153846,0.388349515,35.18807521
U00654,Premium,1,125.4229391,4.711469534,68.07321239,125.4720131,125.9824181,23.43799283,-0.052064632,31.16065277
U00655,Free,1,125.3333333,4.904040404,63.84913014,125.0769801,124.3373087,5.437727273,0.122621055,32.44980641
U00656,Free,1,119.1785714,4.585714286,63.76075794,119.3314201,120.0264551,5.043964286,0.08499744,29.91891548
U00657,Free,1,129.5761589,4.771523179,68.57364319,129.9113371,130.6365237,5.26102649,-0.159943047,32.68982757
U00658,Free,1,123.4078675,4.606625259,70.00436206,123.4045351,123.3828654,5.159503106,0.088322466,29.74382596
U00659,Free,1,120.0217984,4.670299728,66.26423781,120.5683729,120.3947216,5.166376022,-0.253708041,29.53053792
U00660,Basic,1,124.3163636,4.694545455,65.12711678,124.2267792,124.858597,14.25909091,-0.136600626,31.59677406
U00661,Free,1,123.4955277,4.631484794,64.4687444,123.5292359,123.4138837,5.278014311,-0.068868408,31.44703321
U00662,Premium,1,119.1666667,4.4125,68.84773,119.9024702,120.6736236,21.75666667,-0.354453078,28.33609767
U00663,Basic,1,121.940239,4.478087649,65.50996687,121.9672832,122.4292125,14.24003984,0.007413744,30.46653185
U00664,Basic,1,122.6515837,4.837104072,68.37105511,122.6300474,123.7432111,14.37330317,0.058441558,30.00044817
U00665,Basic,1,125.9723618,4.861809045,63.00684322,125.9326155,125.0707007,14.87688442,-0.113350126,32.94543447
U00666,Premium,1,124.591954,4.64559387,66.96422704,124.3652573,123.8940589,23.28045977,0.068275295,31.14119166
U00667,Basic,1,123.8246753,4.75974026,69.59173757,124.2567254,122.1360069,13.625,-0.446311858,30.08027094
U00668,Basic,1,112.8189655,4.206896552,64.47202869,112.1291256,110.1206231,12.18534483,0.008695652,27.04804657
U00669,Premium,1,125.0977011,4.739463602,71.28976167,125.8925424,127.3665886,23.67279693,-0.245132986,30.07399104
U00670,Free,1,122.5157895,4.592105263,71.80460131,122.3117043,122.0012605,5.044578947,0.263098379,28.84256698
U00671,Premium,1,122.2897727,4.761363636,67.87234485,122.3407873,121.5698049,23.14431818,0.022792023,29.98261473
U00672,Basic,1,126.8891821,4.854881266,69.95868161,127.4680425,127.8783733,14.67612137,-0.37037037,31.22453272
U00673,Premium,1,130.2862595,4.996183206,74.04213316,129.2248364,128.4784708,23.43664122,0.473453749,31.40071883
U00674,Free,1,122.734767,4.652329749,64.32244237,121.970524,122.1102267,4.855053763,0.086330935,31.19287302
U00675,Free,1,124.2180451,4.714285714,69.2567792,124.7452291,123.9747777,5.449849624,-0.059838275,30.32447
U00676,Free,1,120.1702128,4.602836879,64.79581633,121.4071597,122.9961509,5.140638298,-0.517346939,30.01019127
U00677,Premium,1,122.9674134,4.545824847,66.4725825,122.9016924,123.6777549,23.08187373,0.04606414,30.60893808
U00678,Basic,1,123.2088353,4.797188755,68.91416897,123.915873,125.3700482,14.8002008,-0.181948836,30.04844007
U00679,Premium,1,126.1822222,4.555555556,73.17375436,124.8327196,123.4445321,21.94844444,0.626913265,29.88742925
U00680,Basic,1,120.5473485,4.642045455,65.84639939,120.4534361,120.09627,14.52035985,0.128761182,29.85763321
U00681,Free,1,117.3154362,4.459731544,65.815394,117.1053052,115.3964411,5.095369128,-0.120731121,28.51947576
U00682,Free,1,132.5376532,4.978984238,69.49341374,132.1507798,131.6421411,5.400630473,0.138345865,33.66073245
U00683,Free,1,119.7098592,4.473239437,69.34452635,119.9772368,119.8553995,4.987183099,-0.275625504,28.42255759
U00684,Premium,1,122.1164384,4.595890411,61.29845104,121.5782616,124.6225977,21.5890411,0.715270936,31.83580715
U00685,Free,1,119.6814947,4.448398577,69.02416836,119.8363328,120.1897959,5.142064057,-0.011459129,28.49986693
U00686,Free,1,129.0577778,4.822222222,70.65968288,129.4324444,129.2302913,4.960266667,-0.411352041,31.87187291
U00687,Free,1,128.3537832,4.705521472,68.69351003,129.0614568,129.7215335,5.314110429,-0.25175644,32.14511673
U00688,Basic,1,123.9594017,4.685897436,67.71452458,123.9768976,123.3712053,14.55769231,-0.010400734,30.67517254
U00689,Free,1,130.8842105,5.431578947,64.69034733,132.3608271,136.9280821,4.841368421,-0.740121581,34.5760537
U00690,Basic,1,123.966805,4.514522822,67.61752813,123.9277712,122.1688943,13.66390041,0.045238095,30.6558204
U00691,Basic,1,119.1799065,4.495327103,66.22168517,119.4036048,120.0272621,14.14602804,-0.016728003,29.1540552
U00692,Free,1,117.0888889,4.565079365,65.57442331,117.016387,117.1337304,5.266666667,0.043676069,28.53275237
U00693,Premium,1,128.81,4.648,69.08669087,128.3361571,127.0238298,23.264,0.196106499,32.19239274
U00694,Free,1,123.037702,4.755834829,68.52140052,122.9367274,122.6938095,5.313716338,0.045220966,30.08541108
U00695,Basic,1,117.9402655,4.420353982,68.07394865,118.1427413,117.9192165,14.1034292,-0.042762116,28.08002779
U00696,Premium,1,126.2208437,4.734491315,69.09655272,126.7294045,127.3044668,23.38362283,-0.382018479,31.17971905
U00697,Premium,1,116.7211796,4.230563003,65.60561583,116.7731329,116.1995387,21.82091153,-0.003072197,28.275956
U00698,Free,1,124.9016393,4.56147541,69.7791881,124.4145687,123.7345452,5.231987705,0.249046641,30.39534193
U00699,Free,1,120.4347826,4.726708075,68.34137204,120.9895593,122.3368324,5.166614907,-0.361815754,29.08951385
U00700,Basic,1,121.9884726,4.553314121,70.57715444,121.7911486,121.6589102,14.12824207,0.131296449,28.98823695
U00701,Premium,1,116.9491833,4.393829401,63.66699004,116.8124233,116.3125023,22.52704174,0.095324675,28.99772513
U00702,Free,1,119.0960452,4.378531073,67.16276716,118.7232042,120.1058753,4.753559322,0.024350649,28.80314725
U00703,Free,1,121.1070234,4.605351171,67.22636855,121.0754778,121.893635,5.39819398,0.038765255,29.65650415
U00704,Basic,1,121.6058091,4.585062241,65.84439989,121.9329876,121.3069747,14.11410788,-0.020833333,30.26452236
U00705,Free,1,127.2268519,4.777777778,70.63781783,125.8430666,122.4979042,5.142083333,0.566112957,31.13272872
U00706,Basic,1,123.7223975,4.416403785,70.27442159,123.461364,122.0842841,13.96135647,0.146925859,29.73155365
U00707,Free,1,123.7401033,4.669535284,68.06772765,123.6628678,123.961306,5.2316179,-0.069458128,30.4765836
U00708,Basic,1,128.9756098,4.853658537,68.16659758,129.867441,128.6872836,13.5,-0.392271663,32.59636219
U00709,Free,1,128.0086505,4.852941176,68.87302235,127.5594785,126.4595135,5.365743945,0.21738054,31.99743586
U00710,Premium,1,130.2323232,5.033670034,69.30463002,130.1629149,128.2506692,23.62154882,-0.127413127,32.8116413
U00711,Free,1,124.9060773,4.825966851,70.31642095,125.3870363,125.7324571,5.244198895,-0.163830629,30.31529471
U00712,Free,1,125.5900735,4.716911765,70.38816805,125.0723389,124.6824506,5.244871324,0.211786372,30.53465253
U00713,Free,1,121.3427495,4.662900188,62.33880067,121.7445117,122.8247959,5.293898305,-0.183018868,31.23432967
U00714,Basic,1,119.6795775,4.35915493,63.48873922,119.7604712,120.0796821,13.74119718,-0.230186774,30.1329557
U00715,Basic,1,117.6451613,4.436724566,66.29984207,118.1258301,118.0472463,14.02791563,-0.258351102,28.49912926
U00716,Premium,1,131.4045802,4.549618321,64.53481615,131.4155943,131.37819,20.98931298,-0.03956044,34.56627271
U00717,Basic,1,124.3352436,4.922636103,67.89501788,124.3731682,125.4386542,14.93911175,-0.033251232,30.84238289
U00718,Basic,1,127.5148248,4.649595687,66.55968447,127.8142215,127.9152602,14.42318059,-0.113899614,32.43290328
U00719,Basic,1,126.8062827,5.015706806,68.76871333,127.1306657,130.1118438,14.60732984,0.492481203,31.59661113
U00720,Free,1,125.4888179,4.587859425,70.54097845,125.2981972,125.2374055,5.093769968,0.029304029,30.40959145
U00721,Premium,1,124.3838384,4.602693603,66.37218238,124.0848244,123.8249408,22.47542088,0.086389961,31.22268872
U00722,Basic,1,113.488189,4.165354331,64.67011442,113.7611549,114.1330194,12.50393701,-0.130385488,27.24384756
U00723,Free,1,122.75,4.816860465,71.87195117,122.4981728,121.7265241,5.314534884,0.289462724,28.98347279
