user_id,signup_date,country,device
1668,2024-08-30,USA,Tablet
1669,2021-12-04,India,Tablet
1670,2024-09-23,India,Tablet
1671,2021-10-02,Canada,Tablet
1672,2021-11-15,USA,TV
1673,2022-01-22,India,TV
1674,2023-04-13,UK,Tablet
1675,2022-11-22,India,TV
1676,2022-12-22,USA,Mobile
1677,2022-01-25,UK,Mobile
1678,2021-10-22,USA,Mobile
1679,2022-07-03,USA,TV
1680,2022-07-22,UK,Mobile
1681,2023-02-09,USA,TV
1682,2021-12-29,UK,TV
1683,2022-11-11,Canada,TV
1684,2024-06-29,UK,Mobile
1685,2024-09-20,Canada,TV
1686,2021-03-04,India,Tablet
1687,2024-04-23,USA,TV
1688,2021-09-13,UK,Mobile
1689,2023-05-25,India,Tablet
1690,2024-02-27,UK,Tablet
1691,2023-09-01,India,TV
1692,2021-05-01,USA,TV
1693,2023-11-28,USA,Mobile
1694,2022-10-07,USA,TV
1695,2023-05-10,USA,TV
1696,2022-03-31,UK,Mobile
1697,2021-10-30,Canada,Tablet
1698,2023-03-14,Canada,Mobile
1699,2024-02-27,Canada,Tablet
1700,2021-11-08,India,Tablet
1701,2021-10-04,USA,Tablet
1702,2021-02-21,Canada,Mobile
1703,2024-08-27,India,Tablet
1704,2024-11-13,Canada,TV
1705,2024-04-15,India,TV
1706,2023-03-18,Canada,Mobile
1707,2023-05-31,USA,Mobile
1708,2021-05-17,India,Tablet
1709,2021-04-19,UK,Tablet
1710,2022-10-24,USA,TV
1711,2021-09-18,India,Tablet
1712,2022-04-10,Canada,Tablet
1713,2022-02-18,USA,Tablet
1714,2022-12-27,USA,Mobile
1715,2024-06-16,USA,Tablet
1716,2022-10-15,Canada,TV
1717,2024-10-27,UK,Tablet
1718,2023-12-05,USA,Tablet
1719,2022-08-20,India,Mobile
1720,2022-10-08,Canada,TV
1721,2022-10-24,India,Mobile
1722,2024-12-08,USA,TV
1723,2021-08-23,Canada,TV
1724,2022-05-14,India,TV
1725,2023-10-17,UK,TV
1726,2024-06-11,Canada,Tablet
1727,2021-07-25,UK,Tablet
1728,2023-01-28,UK,Tablet
1729,2021-04-28,UK,TV
1730,2022-02-16,Canada,Tablet
1731,2021-05-17,UK,Mobile
1732,2023-08-16,USA,Tablet
1733,2021-07-14,India,Tablet
1734,2023-09-29,USA,Mobile
1735,2023-08-04,India,Tablet
1736,2021-05-21,India,Mobile
1737,2023-07-19,USA,Tablet
1738,2021-07-24,Canada,Mobile
1739,2021-09-02,Canada,Mobile
1740,2023-07-14,UK,TV
1741,2021-01-17,UK,Mobile
1742,2024-09-10,India,Mobile
1743,2023-10-28,India,Mobile
1744,2024-02-01,USA,Mobile
1745,2022-06-13,UK,Mobile
1746,2021-09-08,USA,Tablet
1747,2024-05-15,USA,Mobile
1748,2022-02-20,India,Mobile
1749,2022-10-30,USA,Mobile
1750,2024-01-22,USA,TV
1751,2021-12-02,USA,Tablet
1752,2024-10-19,UK,TV
1753,2024-05-07,India,Mobile
1754,2021-12-05,UK,TV
1755,2022-03-05,UK,Tablet
1756,2021-05-19,USA,TV
1757,2022-06-26,USA,TV
1758,2022-03-11,Canada,TV
1759,2022-06-18,India,Tablet
1760,2021-07-04,Canada,Tablet
1761,2023-01-02,Canada,Mobile
1762,2023-12-09,USA,TV
1763,2023-04-14,USA,Mobile
1764,2021-12-01,Canada,Mobile
1765,2022-09-27,India,Mobile
1766,2021-11-19,UK,Tablet
1767,2021-07-25,Canada,Tablet
1768,2023-08-09,India,Tablet
1769,2023-04-23,India,Tablet
1770,2022-09-11,Canada,Tablet
1771,2024-12-08,UK,TV
1772,2023-12-22,Canada,Mobile
1773,2023-06-24,Canada,Tablet
1774,2024-02-22,India,Mobile
1775,2022-12-20,Canada,Mobile
1776,2024-03-05,USA,TV
1777,2021-11-10,USA,Mobile
1778,2023-03-18,Canada,TV
1779,2024-10-10,USA,Tablet
1780,2021-02-13,USA,Tablet
1781,2022-08-06,Canada,Mobile
1782,2023-06-14,Canada,TV
1783,2023-07-14,India,Mobile
1784,2024-11-24,UK,Tablet
1785,2023-06-18,USA,TV
1786,2023-03-15,India,Mobile
1787,2023-07-27,Canada,TV
1788,2024-07-16,UK,TV
1789,2022-06-12,Canada,Tablet
1790,2023-11-30,USA,Tablet
1791,2022-01-21,India,TV
1792,2022-12-17,India,Tablet
1793,2024-05-15,Canada,Mobile
1794,2022-05-29,India,Tablet
1795,2023-05-08,UK,TV
1796,2024-09-03,Canada,Mobile
1797,2022-01-19,India,TV
1798,2022-05-20,UK,Tablet
1799,2022-11-09,UK,TV
1800,2021-03-02,USA,TV
1801,2022-11-16,Canada,Mobile
1802,2024-11-02,India,Mobile
1803,2023-07-12,Canada,Tablet
1804,2023-09-26,USA,Tablet
1805,2024-05-15,Canada,Tablet
1806,2023-06-06,India,TV
1807,2021-12-06,Canada,Mobile
1808,2022-01-27,USA,Mobile
1809,2022-07-29,India,TV
1810,2023-06-12,USA,Tablet
1811,2023-04-08,Canada,TV
1812,2022-11-21,Canada,TV
1813,2024-05-25,Canada,TV
1814,2022-03-31,Canada,Mobile
1815,2021-08-18,India,TV
1816,2024-07-11,UK,Mobile
1817,2024-04-20,USA,TV
1818,2022-11-19,UK,Tablet
1819,2023-08-15,UK,Tablet
1820,2022-04-25,USA,TV
1821,2021-12-31,UK,Tablet
1822,2021-12-17,UK,Mobile
1823,2023-02-20,USA,Tablet
1824,2023-10-09,UK,Tablet
1825,2023-07-06,UK,TV
1826,2022-05-23,Canada,Mobile
1827,2023-03-14,India,TV
1828,2024-12-09,India,TV
1829,2024-12-27,Canada,Tablet
1830,2021-07-26,Canada,Tablet
1831,2024-10-10,UK,Mobile
1832,2024-02-23,India,Tablet
1833,2022-06-21,Canada,Mobile
1834,2022-01-18,UK,Tablet
1835,2021-03-15,USA,Tablet
1836,2024-07-23,Canada,Tablet
1837,2023-05-05,Canada,Tablet
1838,2023-09-21,UK,Mobile
1839,2024-04-29,UK,Mobile
1840,2023-02-19,India,TV
1841,2024-02-11,India,TV
1842,2023-11-04,UK,Tablet
1843,2021-07-08,India,Tablet
1844,2022-11-25,India,Tablet
1845,2024-01-04,USA,Mobile
1846,2024-09-28,USA,Tablet
1847,2023-05-07,USA,TV
1848,2022-04-03,India,Tablet
1849,2023-04-13,Canada,Tablet
1850,2024-07-07,USA,Tablet
1851,2022-09-08,Canada,TV
1852,2023-08-01,USA,Mobile
1853,2022-03-06,India,TV
1854,2024-11-28,India,Mobile
1855,2022-01-10,UK,Tablet
1856,2021-07-26,Canada,TV
1857,2022-06-16,India,TV
1858,2022-10-05,Canada,TV
1859,2024-01-23,USA,Mobile
1860,2023-03-16,USA,TV
1861,2023-05-26,Canada,Tablet
1862,2024-03-19,Canada,Mobile
1863,2021-10-23,India,TV
1864,2022-10-02,Canada,Tablet
1865,2024-03-13,India,TV
1866,2022-06-03,Canada,Mobile
1867,2023-08-13,UK,Tablet
1868,2024-04-19,UK,Tablet
1869,2024-01-02,UK,Tablet
1870,2021-07-31,USA,TV
1871,2022-04-10,UK,Tablet
1872,2022-09-23,USA,Tablet
1873,2022-08-30,USA,TV
1874,2022-01-01,Canada,Tablet
1875,2024-08-25,UK,Mobile
1876,2023-12-24,India,TV
1877,2023-07-14,UK,TV
1878,2024-01-27,India,Tablet
1879,2021-12-30,India,TV
1880,2023-02-02,Canada,TV
1881,2024-10-13,Canada,TV
1882,2023-07-17,Canada,Tablet
1883,2022-04-30,Canada,Tablet
1884,2022-08-07,Canada,Tablet
1885,2021-12-26,UK,TV
1886,2021-07-11,Canada,Mobile
1887,2023-05-12,Canada,TV
1888,2021-02-08,Canada,Mobile
1889,2024-12-14,USA,Mobile
1890,2021-02-05,USA,TV
1891,2024-01-15,Canada,Tablet
1892,2024-09-23,Canada,TV
1893,2022-01-18,Canada,Tablet
1894,2024-10-31,UK,TV
1895,2021-01-31,UK,Tablet
1896,2024-08-18,Canada,TV
1897,2022-03-29,Canada,TV
1898,2024-07-13,Canada,TV
1899,2024-10-10,Canada,TV
1900,2024-09-28,USA,Mobile
1901,2024-06-24,UK,Tablet
1902,2023-04-05,UK,TV
1903,2021-06-30,Canada,TV
1904,2023-02-16,India,Mobile
1905,2024-01-18,Canada,TV
1906,2024-10-26,Canada,Mobile
1907,2024-11-23,India,Tablet
1908,2023-04-11,UK,Tablet
1909,2023-04-29,Canada,Mobile
1910,2021-02-09,Canada,TV
1911,2023-09-08,India,Mobile
1912,2021-07-20,UK,TV
1913,2024-05-19,Canada,Tablet
1914,2023-01-31,UK,TV
1915,2023-07-01,UK,Tablet
1916,2021-07-06,USA,TV
1917,2022-05-03,USA,Mobile
1918,2023-04-29,USA,Mobile
1919,2024-11-14,UK,Mobile
1920,2023-10-14,Canada,TV
1921,2021-09-27,UK,TV
1922,2024-03-01,Canada,Tablet
1923,2024-01-01,USA,Mobile
1924,2024-04-25,India,Tablet
1925,2024-12-16,Canada,Mobile
1926,2024-12-06,UK,Mobile
1927,2023-01-28,India,TV
1928,2022-08-31,USA,TV
1929,2022-12-13,UK,TV
1930,2021-07-04,India,TV
1931,2023-06-25,UK,Tablet
1932,2024-01-05,USA,Tablet
1933,2021-12-15,UK,Mobile
1934,2021-11-04,USA,Tablet
1935,2021-10-14,India,Mobile
1936,2023-02-01,Canada,Tablet
1937,2022-01-18,India,Mobile
1938,2022-10-01,India,TV
1939,2021-10-03,Canada,Mobile
1940,2021-12-03,India,Mobile
1941,2023-06-30,USA,Mobile
1942,2023-12-18,Canada,TV
1943,2021-04-19,UK,TV
1944,2021-11-24,Canada,Tablet
1945,2024-02-09,UK,Mobile
1946,2024-06-06,USA,Mobile
1947,2024-07-19,UK,TV
1948,2023-01-28,India,Tablet
1949,2023-07-02,India,Tablet
1950,2021-01-13,Canada,TV
1951,2021-08-26,India,TV
1952,2023-02-20,UK,Mobile
1953,2022-08-29,USA,Tablet
1954,2023-04-29,Canada,Tablet
1955,2022-09-20,UK,Mobile
1956,2024-04-18,India,Tablet
1957,2022-07-19,UK,TV
1958,2022-02-21,USA,Mobile
1959,2024-10-22,USA,Tablet
1960,2024-01-27,Canada,Mobile
1961,2021-05-20,USA,Mobile
1962,2023-09-01,USA,Mobile
1963,2023-06-23,Canada,Tablet
1964,2024-04-28,Canada,Mobile
1965,2021-04-17,Canada,TV
1966,2023-06-02,UK,Tablet
1967,2023-05-13,USA,Mobile
1968,2022-02-20,India,Mobile
1969,2022-02-28,UK,TV
1970,2021-12-08,India,TV
1971,2022-05-08,Canada,Tablet
1972,2023-04-02,Canada,Mobile
1973,2021-08-15,UK,Tablet
1974,2023-05-06,USA,Mobile
1975,2024-02-13,India,Tablet
1976,2021-04-14,UK,Tablet
1977,2022-10-30,UK,Mobile
1978,2023-10-27,UK,TV
1979,2023-11-18,India,TV
1980,2024-02-17,USA,Tablet
1981,2024-06-21,Canada,TV
1982,2024-05-26,USA,Tablet
1983,2021-02-27,USA,TV
1984,2024-08-04,USA,Mobile
1985,2024-06-05,UK,TV
1986,2021-03-24,India,Tablet
1987,2023-03-07,USA,TV
1988,2021-07-29,Canada,Mobile
1989,2022-03-23,Canada,TV
1990,2023-06-19,India,Tablet
1991,2021-05-17,UK,Tablet
1992,2022-04-17,UK,TV
1993,2023-01-19,USA,Tablet
1994,2023-03-13,UK,TV
1995,2023-07-09,India,TV
1996,2023-09-29,USA,TV
1997,2023-07-05,Canada,TV
1998,2024-05-19,UK,Mobile
1999,2024-05-03,India,Tablet
2000,2022-04-09,USA,Tablet
2001,2024-04-01,Canada,Mobile
2002,2024-07-29,UK,TV
2003,2021-12-17,India,Tablet
2004,2024-03-01,UK,Tablet
2005,2022-01-03,USA,TV
2006,2022-11-01,UK,TV
2007,2021-05-29,USA,Mobile
2008,2022-09-20,India,Mobile
2009,2022-03-22,USA,Mobile
2010,2023-06-03,India,Mobile
2011,2024-03-12,India,TV
2012,2023-05-28,Canada,Tablet
2013,2024-08-18,USA,Mobile
2014,2023-09-11,USA,TV
2015,2021-03-11,USA,Tablet
2016,2024-02-10,Canada,Tablet
2017,2022-04-16,Canada,Tablet
2018,2022-06-14,USA,Tablet
2019,2022-12-27,Canada,Tablet
2020,2021-07-11,UK,TV
2021,2021-05-18,USA,Mobile
2022,2022-05-18,UK,Mobile
2023,2021-07-11,USA,TV
2024,2024-06-14,USA,Tablet
2025,2022-07-03,Canada,Tablet
2026,2024-06-14,India,Mobile
2027,2024-05-05,USA,Tablet
2028,2023-01-22,India,Mobile
2029,2021-12-26,Canada,Tablet
2030,2021-01-30,UK,Tablet
2031,2022-12-18,UK,Tablet
2032,2023-08-18,USA,Mobile
2033,2023-01-02,India,TV
2034,2022-04-02,UK,Tablet
2035,2022-11-29,USA,Tablet
2036,2022-11-05,UK,Tablet
2037,2023-05-07,Canada,Mobile
2038,2021-10-05,Canada,Mobile
2039,2021-04-21,USA,Mobile
2040,2023-01-31,UK,TV
2041,2022-11-25,India,Mobile
2042,2024-09-20,USA,TV
2043,2022-11-09,UK,Mobile
2044,2024-05-16,Canada,TV
2045,2022-06-13,India,TV
2046,2022-10-19,India,Mobile
2047,2022-05-11,India,Mobile
2048,2023-02-13,UK,TV
2049,2024-06-16,Canada,Mobile
2050,2022-10-17,India,Mobile
2051,2021-09-26,USA,Tablet
2052,2024-06-22,Canada,Tablet
2053,2023-12-20,India,Mobile
2054,2023-09-09,India,Mobile
2055,2022-02-11,USA,TV
2056,2021-01-26,UK,Mobile
2057,2023-09-13,Canada,TV
2058,2022-12-11,UK,TV
2059,2021-05-26,Canada,Mobile
2060,2024-06-26,India,TV
2061,2021-01-13,UK,Tablet
2062,2024-11-23,UK,Tablet
2063,2023-01-21,Canada,Tablet
2064,2024-09-22,UK,Tablet
2065,2021-05-02,Canada,Mobile
2066,2022-01-16,USA,Tablet
2067,2021-12-29,India,Mobile
2068,2021-12-21,Canada,Mobile
2069,2023-04-06,Canada,TV
2070,2023-05-30,UK,Tablet
2071,2023-03-19,UK,TV
2072,2024-11-12,USA,TV
2073,2024-07-31,Canada,Mobile
2074,2024-05-02,UK,Tablet
2075,2023-01-28,Canada,Tablet
2076,2021-06-20,UK,Mobile
2077,2023-08-20,Canada,Tablet
2078,2023-05-26,UK,Tablet
2079,2023-09-29,USA,Mobile
2080,2023-09-03,UK,TV
2081,2024-06-07,India,TV
2082,2024-05-05,USA,Mobile
2083,2022-02-27,Canada,TV
2084,2021-06-20,India,Mobile
2085,2022-10-25,USA,TV
2086,2022-05-09,Canada,Mobile
2087,2023-07-08,India,TV
2088,2024-03-15,UK,TV
2089,2022-08-31,USA,Mobile
2090,2024-05-10,Canada,TV
2091,2022-09-16,Canada,Tablet
2092,2022-03-23,UK,TV
2093,2023-03-22,USA,Tablet
2094,2023-04-29,USA,Tablet
2095,2022-02-20,India,TV
2096,2024-08-07,India,Mobile
2097,2021-05-30,Canada,Tablet
2098,2023-02-18,USA,Tablet
2099,2023-09-29,UK,Mobile
2100,2024-09-01,Canada,Tablet
2101,2024-07-17,USA,TV
2102,2021-04-23,UK,Mobile
2103,2023-04-21,UK,TV
2104,2024-01-12,USA,Tablet
2105,2023-12-29,UK,Tablet
2106,2021-01-30,USA,TV
2107,2024-06-14,Canada,Tablet
2108,2023-11-15,India,TV
2109,2023-10-14,India,TV
2110,2022-08-29,UK,Tablet
2111,2023-11-15,India,Tablet
2112,2021-04-26,Canada,TV
2113,2021-04-09,UK,Tablet
2114,2022-02-09,India,Mobile
2115,2023-06-22,UK,Mobile
2116,2023-06-13,Canada,TV
2117,2023-04-24,USA,TV
2118,2023-09-05,India,Tablet
2119,2024-09-16,Canada,Mobile
2120,2022-04-28,USA,Tablet
2121,2022-10-18,India,Mobile
2122,2024-10-19,UK,Tablet
2123,2021-08-27,Canada,TV
2124,2021-03-17,Canada,Mobile
2125,2023-09-26,India,TV
2126,2023-04-07,UK,Tablet
2127,2022-08-14,UK,Tablet
2128,2022-12-04,UK,Tablet
2129,2022-07-29,Canada,Mobile
2130,2021-01-17,UK,Mobile
2131,2022-04-10,Canada,Mobile
2132,2022-06-04,USA,TV
2133,2022-12-21,Canada,TV
2134,2024-04-13,Canada,Mobile
2135,2023-07-15,UK,TV
2136,2023-08-28,UK,Mobile
2137,2024-04-18,Canada,Mobile
2138,2024-08-09,USA,Tablet
2139,2021-08-16,UK,TV
2140,2024-12-30,UK,Mobile
2141,2022-09-10,USA,Mobile
2142,2021-01-27,UK,Mobile
2143,2021-10-08,India,Tablet
2144,2024-04-02,India,TV
2145,2021-08-12,Canada,TV
2146,2023-08-23,India,TV
2147,2021-02-14,UK,Tablet
2148,2021-02-03,USA,Tablet
2149,2023-04-10,India,Mobile
2150,2022-06-18,Canada,Tablet
2151,2023-07-21,USA,Tablet
2152,2023-10-08,UK,TV
2153,2022-08-05,Canada,Tablet
2154,2024-09-20,USA,Mobile
2155,2024-08-04,Canada,TV
2156,2023-07-05,UK,TV
2157,2021-10-05,India,Mobile
2158,2024-08-16,India,Mobile
2159,2022-10-11,India,Tablet
2160,2021-05-15,Canada,Tablet
2161,2022-05-05,India,Tablet
2162,2022-01-19,UK,Mobile
2163,2024-04-27,UK,Tablet
2164,2024-04-19,Canada,TV
2165,2021-07-06,Canada,TV
2166,2021-05-10,India,Mobile
2167,2021-05-24,Canada,TV
2168,2022-02-27,USA,Tablet
2169,2024-02-05,Canada,Mobile
2170,2023-06-26,UK,Mobile
2171,2021-01-04,UK,TV
2172,2021-11-02,Canada,Tablet
2173,2024-06-02,UK,Mobile
2174,2022-07-13,Canada,Mobile
2175,2022-09-10,UK,TV
2176,2024-02-06,UK,TV
2177,2024-08-12,India,Tablet
2178,2024-09-16,USA,Tablet
2179,2021-01-12,UK,TV
2180,2023-03-06,USA,TV
2181,2023-08-20,USA,TV
2182,2024-09-01,India,TV
2183,2024-01-25,USA,TV
2184,2022-03-20,India,Mobile
2185,2023-04-25,Canada,Mobile
2186,2024-10-29,India,Tablet
2187,2022-02-25,India,Mobile
2188,2021-07-04,Canada,TV
2189,2021-12-29,UK,Mobile
2190,2021-12-02,India,TV
2191,2024-09-07,Canada,Mobile
2192,2022-08-11,India,Mobile
2193,2022-06-06,Canada,Mobile
2194,2023-02-27,UK,TV
2195,2021-11-17,UK,TV
2196,2023-07-12,India,Tablet
2197,2022-07-23,India,TV
2198,2024-08-01,UK,Mobile
2199,2024-03-25,Canada,Mobile
2200,2023-05-21,Canada,Mobile
2201,2022-09-14,India,Mobile
2202,2022-11-05,Canada,TV
2203,2021-11-28,India,TV
2204,2021-02-05,USA,TV
2205,2021-07-25,UK,Mobile
2206,2024-10-11,Canada,Mobile
2207,2024-01-25,USA,Mobile
2208,2021-06-13,Canada,TV
2209,2021-10-21,UK,Tablet
2210,2022-04-25,USA,Tablet
2211,2024-11-24,UK,Mobile
2212,2022-10-23,Canada,Tablet
2213,2022-12-11,Canada,Mobile
2214,2023-10-02,UK,TV
2215,2021-11-13,UK,TV
2216,2024-11-25,USA,TV
2217,2022-05-10,Canada,TV
2218,2021-04-19,UK,Tablet
2219,2022-09-08,Canada,Tablet
2220,2021-07-25,UK,Tablet
2221,2023-05-15,USA,Tablet
2222,2024-10-10,USA,Tablet
2223,2024-02-08,India,TV
2224,2023-03-11,Canada,Mobile
2225,2021-09-08,Canada,Tablet
2226,2024-05-09,USA,TV
2227,2024-12-03,UK,TV
2228,2023-04-17,Canada,Tablet
2229,2021-03-13,UK,Mobile
2230,2023-07-29,UK,Tablet
2231,2022-07-20,Canada,Tablet
2232,2021-02-23,India,Tablet
2233,2021-07-12,UK,TV
2234,2024-12-31,UK,Mobile
2235,2022-12-07,USA,TV
2236,2021-01-08,USA,Tablet
2237,2021-05-11,Canada,Tablet
2238,2022-12-10,UK,Mobile
2239,2021-10-03,USA,Tablet
2240,2021-08-31,India,Tablet
2241,2024-01-31,UK,Mobile
2242,2021-06-20,USA,Mobile
2243,2021-07-07,USA,TV
2244,2021-02-21,UK,Mobile
2245,2023-05-27,India,Tablet
2246,2021-07-30,Canada,TV
2247,2023-05-08,Canada,Tablet
2248,2023-11-16,UK,Tablet
2249,2024-01-06,Canada,Mobile
2250,2023-11-10,Canada,Tablet
2251,2023-01-22,UK,Tablet
2252,2023-02-19,UK,Tablet
2253,2022-03-15,India,Tablet
2254,2022-10-28,India,Tablet
2255,2023-03-17,India,Tablet
2256,2024-07-22,Canada,TV
2257,2023-07-31,Canada,TV
2258,2024-10-24,India,Mobile
2259,2024-06-09,Canada,Tablet
2260,2021-02-21,India,Tablet
2261,2022-01-11,UK,Tablet
2262,2021-12-25,USA,Mobile
2263,2022-10-14,UK,Tablet
2264,2024-12-15,India,Mobile
2265,2022-08-23,Canada,Mobile
2266,2024-07-16,USA,Mobile
2267,2021-04-28,India,Mobile
2268,2021-04-26,India,Tablet
2269,2021-11-01,UK,TV
2270,2022-06-07,Canada,TV
2271,2024-05-23,USA,Tablet
2272,2023-01-17,UK,Mobile
2273,2022-06-22,USA,TV
2274,2023-05-15,Canada,TV
2275,2021-11-30,UK,TV
2276,2021-12-14,USA,Tablet
2277,2022-12-21,India,TV
2278,2022-05-15,USA,Mobile
2279,2021-03-20,India,Mobile
2280,2023-08-05,India,TV
2281,2022-05-22,UK,Mobile
2282,2022-07-30,India,TV
2283,2022-02-26,Canada,Tablet
2284,2021-08-05,India,Tablet
2285,2024-07-25,USA,TV
2286,2023-10-06,USA,TV
2287,2022-10-12,USA,Tablet
2288,2022-01-16,India,TV
2289,2023-03-31,USA,Mobile
2290,2023-08-07,Canada,TV
2291,2023-07-02,Canada,Tablet
2292,2022-05-17,India,Mobile
2293,2021-03-12,India,TV
2294,2022-04-02,USA,Tablet
2295,2023-07-09,UK,TV
2296,2023-01-26,UK,Tablet
2297,2024-07-30,Canada,TV
2298,2022-01-12,India,Mobile
2299,2022-06-12,UK,Tablet
2300,2024-04-25,UK,Mobile
2301,2021-10-31,India,TV
2302,2023-11-29,USA,TV
2303,2024-07-25,UK,TV
2304,2021-04-18,Canada,TV
2305,2024-01-19,USA,Tablet
2306,2021-09-10,USA,Tablet
2307,2022-03-18,India,Tablet
2308,2024-01-19,USA,TV
2309,2022-08-05,Canada,TV
2310,2021-01-19,USA,TV
2311,2022-08-30,India,Mobile
2312,2021-02-02,India,Mobile
2313,2023-05-12,UK,Tablet
2314,2023-06-24,India,Mobile
2315,2023-04-24,UK,Mobile
2316,2024-03-30,UK,TV
2317,2024-02-15,UK,TV
2318,2021-06-21,India,TV
2319,2021-09-16,UK,Tablet
2320,2022-02-26,USA,TV
2321,2021-12-30,UK,Tablet
2322,2022-01-13,UK,Tablet
2323,2022-12-23,Canada,Mobile
2324,2024-01-27,USA,TV
2325,2024-04-10,UK,TV
2326,2024-12-20,USA,Tablet
2327,2024-04-23,USA,Tablet
2328,2021-05-24,UK,TV
2329,2024-12-06,Canada,Tablet
2330,2022-03-09,USA,TV
2331,2022-03-05,India,Mobile
2332,2022-12-28,USA,TV
2333,2023-12-13,Canada,Tablet
2334,2024-09-15,UK,Tablet
2335,2023-06-09,UK,Tablet
2336,2023-07-14,UK,Tablet
2337,2024-11-11,UK,TV
2338,2021-12-14,USA,Tablet
2339,2021-02-04,India,Tablet
2340,2024-08-10,USA,Mobile
2341,2024-03-16,UK,Tablet
2342,2021-05-02,Canada,Tablet
2343,2022-08-20,UK,Mobile
2344,2024-03-05,UK,Mobile
2345,2024-05-03,Canada,Mobile
2346,2021-11-30,USA,Mobile
2347,2023-10-14,UK,Tablet
2348,2023-04-19,India,TV
2349,2024-12-19,India,Mobile
2350,2024-12-22,USA,TV
2351,2024-05-16,India,Mobile
2352,2021-11-02,Canada,Mobile
2353,2024-10-23,India,Mobile
2354,2022-02-24,USA,Tablet
2355,2021-06-20,India,Tablet
2356,2023-08-23,UK,Mobile
2357,2024-04-28,USA,Tablet
2358,2022-10-20,UK,Tablet
2359,2024-01-21,UK,Tablet
2360,2021-04-21,USA,Mobile
2361,2023-12-28,India,Mobile
2362,2023-09-21,Canada,Tablet
2363,2023-07-11,Canada,TV
2364,2024-12-26,UK,TV
2365,2022-03-05,USA,Mobile
2366,2021-05-28,India,TV
2367,2022-01-02,India,TV
2368,2023-03-24,India,Tablet
2369,2022-08-11,UK,Mobile
2370,2024-02-12,UK,Mobile
2371,2024-03-16,UK,Tablet
2372,2024-08-25,India,TV
2373,2023-11-04,India,Mobile
2374,2024-12-22,Canada,Mobile
2375,2022-12-06,UK,Tablet
2376,2023-06-06,India,Tablet
2377,2024-07-22,India,Tablet
2378,2022-11-30,USA,Tablet
2379,2023-06-10,Canada,Mobile
2380,2024-02-24,USA,Mobile
2381,2022-02-14,UK,TV
2382,2021-05-07,UK,TV
2383,2024-09-28,Canada,TV
2384,2022-10-24,Canada,Tablet
2385,2022-03-20,USA,TV
2386,2023-04-20,Canada,Tablet
2387,2021-08-02,USA,TV
2388,2021-03-26,USA,Mobile
2389,2021-03-06,India,Tablet
2390,2022-09-19,Canada,Tablet
2391,2023-07-28,UK,Tablet
2392,2024-10-07,India,Mobile
2393,2022-05-06,India,Tablet
2394,2024-06-02,USA,Mobile
2395,2022-09-07,UK,Tablet
2396,2023-03-24,Canada,TV
2397,2024-01-17,UK,Tablet
2398,2022-11-11,UK,TV
2399,2024-03-04,India,Tablet
2400,2022-10-08,UK,Mobile
2401,2021-09-02,USA,Mobile
2402,2022-06-17,India,Mobile
2403,2024-04-15,UK,Mobile
2404,2022-09-21,Canada,Mobile
2405,2021-01-28,USA,TV
2406,2021-02-27,India,Mobile
2407,2021-05-14,UK,Mobile
2408,2023-10-18,India,TV
2409,2024-01-04,India,TV
2410,2024-04-06,UK,Tablet
2411,2024-10-10,USA,Tablet
2412,2021-05-26,Canada,Mobile
2413,2023-06-12,Canada,Mobile
2414,2023-11-25,India,Mobile
2415,2021-06-02,USA,Mobile
2416,2022-05-23,India,Tablet
2417,2021-12-11,Canada,TV
2418,2021-08-09,UK,Tablet
2419,2022-12-24,USA,TV
2420,2023-04-21,USA,TV
2421,2022-04-26,India,Tablet
2422,2024-11-26,India,Mobile
2423,2021-02-14,India,Mobile
2424,2023-12-30,Canada,Mobile
2425,2021-02-17,UK,Tablet
2426,2021-10-14,India,TV
2427,2022-06-26,USA,TV
2428,2023-08-14,Canada,Mobile
2429,2024-09-14,UK,Tablet
2430,2022-05-31,UK,Mobile
2431,2022-09-13,USA,TV
2432,2024-11-12,USA,Tablet
2433,2023-12-29,UK,Mobile
2434,2023-02-27,UK,TV
2435,2022-09-15,India,Mobile
2436,2022-06-09,Canada,TV
2437,2024-09-15,USA,Tablet
2438,2022-09-09,Canada,Tablet
2439,2021-07-10,India,Mobile
2440,2023-09-17,USA,Tablet
2441,2022-04-30,USA,TV
2442,2024-04-02,Canada,Mobile
2443,2024-07-15,USA,TV
2444,2021-03-14,Canada,Tablet
2445,2024-02-28,India,Tablet
2446,2024-03-20,USA,TV
2447,2021-06-28,USA,Tablet
2448,2023-01-05,USA,Tablet
2449,2024-12-28,Canada,Tablet
2450,2021-07-28,USA,TV
2451,2022-10-27,USA,TV
2452,2023-05-21,Canada,TV
2453,2024-10-30,India,Tablet
2454,2022-11-29,UK,TV
2455,2023-06-05,Canada,Mobile
2456,2023-09-06,India,Tablet
2457,2023-08-14,UK,TV
2458,2024-10-22,India,Mobile
2459,2021-11-20,UK,Mobile
2460,2023-08-09,UK,Tablet
2461,2021-09-27,USA,Tablet
2462,2023-05-20,Canada,Tablet
2463,2022-04-12,USA,Mobile
2464,2024-03-13,UK,TV
2465,2021-08-20,UK,TV
2466,2022-08-18,India,Mobile
2467,2021-06-22,USA,Tablet
2468,2024-03-24,India,TV
2469,2022-07-02,USA,TV
2470,2023-07-03,UK,TV
2471,2021-10-12,India,Mobile
2472,2022-11-17,Canada,Tablet
