order_id,customer_id,order_date
4970,197,2023-12-01
4971,127,2023-02-10
4972,338,2023-08-10
4973,93,2023-03-01
4974,194,2023-04-09
4975,270,2023-10-20
4976,471,2023-05-14
4977,443,2023-06-05
4978,53,2023-11-12
4979,157,2023-09-21
4980,487,2023-10-04
4981,456,2023-05-05
4982,388,2023-12-22
4983,229,2023-01-26
4984,416,2023-07-11
4985,305,2023-10-21
4986,166,2023-08-31
4987,93,2023-04-21
4988,157,2023-08-12
4989,380,2023-05-21
4990,385,2023-12-19
4991,387,2023-04-06
4992,298,2023-05-22
4993,109,2023-09-14
4994,467,2023-12-10
4995,206,2023-01-24
4996,416,2023-11-06
4997,279,2023-07-24
4998,491,2023-04-03
4999,154,2023-12-14
5000,338,2023-05-26
5001,491,2023-05-20
5002,463,2023-01-03
5003,345,2023-07-28
5004,228,2023-04-17
5005,491,2023-01-10
5006,166,2023-08-01
5007,278,2023-12-03
5008,210,2023-03-08
5009,268,2023-05-21
5010,63,2023-05-17
5011,475,2023-08-25
5012,112,2023-11-03
5013,340,2023-11-22
5014,400,2023-06-12
5015,498,2023-02-19
5016,186,2023-04-24
5017,366,2023-04-26
5018,113,2023-01-10
5019,399,2023-12-30
5020,74,2023-06-16
5021,487,2023-04-24
5022,133,2023-02-02
5023,491,2023-11-10
5024,117,2023-05-28
5025,99,2023-12-31
5026,337,2023-11-08
5027,307,2023-08-24
5028,297,2023-10-29
5029,382,2023-08-04
5030,478,2023-11-22
5031,388,2023-11-01
5032,431,2023-06-18
5033,150,2023-10-05
5034,31,2023-07-19
5035,157,2023-09-01
5036,425,2023-10-13
5037,189,2023-01-07
5038,437,2023-06-25
5039,16,2023-06-24
5040,55,2023-06-13
5041,473,2023-06-27
5042,145,2023-08-16
5043,18,2023-03-19
5044,485,2023-08-25
5045,421,2023-09-13
5046,60,2023-04-18
5047,285,2023-09-30
5048,233,2023-12-24
5049,219,2023-03-29
5050,95,2023-12-11
5051,215,2023-07-19
5052,106,2023-05-11
5053,345,2023-07-26
5054,251,2023-01-17
5055,119,2023-12-05
5056,406,2023-10-20
5057,54,2023-02-10
5058,461,2023-11-20
5059,337,2023-09-07
5060,45,2023-10-15
5061,103,2023-06-26
5062,436,2023-02-12
5063,380,2023-04-17
5064,442,2023-09-29
5065,131,2023-07-09
5066,129,2023-06-05
5067,183,2023-05-30
5068,234,2023-06-11
5069,367,2023-08-20
5070,301,2023-12-12
5071,313,2023-08-28
5072,273,2023-01-16
5073,285,2023-03-21
5074,18,2023-11-16
5075,234,2023-10-27
5076,116,2023-03-27
5077,393,2023-11-16
5078,90,2023-06-30
5079,88,2023-10-17
5080,97,2023-08-09
5081,76,2023-08-01
5082,235,2023-01-12
5083,107,2023-05-26
5084,143,2023-10-12
5085,372,2023-09-09
5086,462,2023-05-01
5087,9,2023-07-12
5088,159,2023-10-03
5089,98,2023-03-09
5090,386,2023-07-13
5091,438,2023-11-07
5092,48,2023-03-05
5093,102,2023-02-19
5094,109,2023-07-22
5095,102,2023-04-22
5096,378,2023-04-19
5097,129,2023-02-26
5098,121,2023-10-20
5099,63,2023-05-29
5100,252,2023-04-02
5101,493,2023-03-23
5102,34,2023-07-25
5103,471,2023-10-09
5104,193,2023-07-29
5105,225,2023-06-30
5106,267,2023-04-22
5107,368,2023-08-03
5108,9,2023-11-03
5109,263,2023-05-23
5110,46,2023-06-13
5111,421,2023-07-05
5112,122,2023-11-19
5113,371,2023-02-24
5114,344,2023-12-07
5115,177,2023-12-18
5116,264,2023-11-21
5117,317,2023-11-22
5118,164,2023-06-12
5119,386,2023-09-15
5120,375,2023-10-02
5121,500,2023-09-30
5122,45,2023-07-20
5123,116,2023-04-26
5124,390,2023-07-26
5125,242,2023-09-11
5126,421,2023-08-26
5127,441,2023-05-27
5128,460,2023-08-19
5129,19,2023-03-22
5130,308,2023-04-01
5131,221,2023-07-24
5132,211,2023-05-28
5133,287,2023-01-02
5134,47,2023-09-30
5135,423,2023-06-21
5136,253,2023-08-26
5137,221,2023-12-02
5138,307,2023-03-30
5139,311,2023-12-16
5140,405,2023-02-20
5141,483,2023-07-16
5142,417,2023-10-25
5143,277,2023-12-01
5144,377,2023-08-03
5145,10,2023-08-03
5146,132,2023-07-30
5147,304,2023-04-07
5148,313,2023-11-22
5149,140,2023-01-15
5150,123,2023-11-13
5151,138,2023-04-25
5152,67,2023-03-12
5153,136,2023-11-09
5154,325,2023-11-14
5155,246,2023-09-15
5156,496,2023-02-11
5157,100,2023-11-03
5158,240,2023-10-20
5159,150,2023-07-29
5160,35,2023-01-12
5161,471,2023-06-16
5162,132,2023-11-09
5163,400,2023-05-08
5164,421,2023-03-27
5165,278,2023-10-19
5166,469,2023-11-17
5167,62,2023-08-30
5168,124,2023-12-17
5169,50,2023-02-16
5170,188,2023-07-09
5171,27,2023-01-12
5172,180,2023-11-04
5173,40,2023-12-01
5174,456,2023-07-19
5175,455,2023-10-10
5176,362,2023-09-19
5177,226,2023-04-09
5178,30,2023-03-24
5179,308,2023-08-23
5180,217,2023-07-08
5181,294,2023-05-03
5182,15,2023-03-31
5183,494,2023-08-30
5184,412,2023-12-31
5185,315,2023-04-13
5186,296,2023-06-15
5187,73,2023-03-09
5188,133,2023-05-31
5189,485,2023-02-03
5190,489,2023-01-16
5191,214,2023-04-16
5192,423,2023-10-23
5193,360,2023-08-25
5194,380,2023-08-24
5195,312,2023-05-06
5196,335,2023-12-17
5197,381,2023-11-05
5198,35,2023-08-16
5199,475,2023-05-04
5200,17,2023-04-01
5201,147,2023-08-25
5202,274,2023-09-14
5203,330,2023-11-25
5204,386,2023-02-26
5205,66,2023-11-06
5206,177,2023-06-19
5207,495,2023-03-23
5208,219,2023-05-06
5209,80,2023-08-25
5210,288,2023-02-05
5211,422,2023-01-04
5212,500,2023-01-17
5213,282,2023-12-16
5214,96,2023-12-13
5215,354,2023-07-28
5216,239,2023-09-24
5217,53,2023-08-29
5218,434,2023-07-17
5219,200,2023-02-06
5220,484,2023-08-02
5221,222,2023-05-14
5222,383,2023-10-03
5223,69,2023-03-03
5224,160,2023-11-07
5225,72,2023-11-28
5226,150,2023-10-01
5227,369,2024-01-01
5228,358,2023-01-13
5229,47,2023-08-13
5230,257,2023-09-04
5231,75,2023-01-31
5232,294,2023-05-30
5233,183,2023-07-23
5234,134,2023-01-21
5235,84,2023-07-06
5236,256,2023-07-24
5237,404,2023-09-19
5238,318,2023-11-19
5239,274,2023-11-29
5240,338,2023-08-14
5241,71,2023-08-08
5242,416,2023-03-05
5243,218,2023-02-23
5244,24,2023-03-16
5245,496,2023-05-15
5246,374,2023-10-24
5247,182,2023-02-27
5248,247,2023-03-28
5249,435,2023-07-07
5250,396,2023-07-31
5251,346,2023-12-03
5252,350,2023-06-23
5253,466,2023-03-14
5254,324,2023-05-05
5255,34,2023-09-05
5256,215,2023-04-18
5257,221,2023-05-16
5258,445,2023-02-19
5259,319,2023-06-18
5260,329,2023-11-25
5261,295,2023-12-22
5262,460,2023-02-07
5263,293,2023-08-23
5264,396,2023-12-30
5265,272,2023-09-09
5266,403,2023-05-06
5267,332,2023-05-14
5268,129,2023-06-25
5269,193,2023-06-01
5270,19,2023-12-19
5271,308,2023-08-16
5272,126,2023-06-19
5273,428,2023-08-19
5274,229,2023-12-25
5275,125,2023-05-13
5276,233,2023-10-18
5277,300,2023-05-21
5278,386,2023-11-01
5279,205,2023-01-19
5280,260,2023-03-13
5281,403,2023-03-17
5282,488,2023-09-25
5283,173,2023-05-28
5284,161,2023-01-14
5285,273,2023-04-24
5286,185,2023-07-09
5287,401,2023-10-16
5288,260,2023-07-05
5289,264,2024-01-01
5290,222,2023-05-30
5291,116,2023-06-07
5292,165,2023-03-23
5293,112,2023-10-18
5294,352,2023-11-21
5295,386,2023-06-06
5296,345,2023-09-01
5297,410,2024-01-01
5298,297,2023-08-14
5299,397,2023-12-11
5300,211,2023-05-31
5301,152,2023-03-21
5302,201,2023-12-22
5303,99,2023-03-07
5304,446,2023-03-17
5305,96,2023-11-08
5306,65,2023-05-30
5307,415,2023-07-16
5308,146,2023-05-12
5309,399,2023-11-23
5310,24,2023-04-27
5311,65,2023-01-15
5312,143,2023-04-19
5313,215,2023-10-26
5314,370,2023-06-05
5315,307,2023-03-17
5316,20,2023-10-27
5317,350,2023-01-07
5318,499,2023-05-13
5319,52,2023-07-06
5320,205,2023-09-18
5321,389,2023-09-22
5322,253,2023-07-27
5323,310,2023-09-02
5324,421,2023-11-13
5325,121,2023-03-29
5326,62,2023-06-26
5327,11,2023-11-26
5328,42,2023-03-21
5329,249,2023-10-28
5330,134,2023-09-14
5331,230,2023-06-10
5332,89,2023-09-25
5333,173,2023-07-11
5334,486,2023-07-13
5335,441,2023-09-06
5336,167,2023-11-28
5337,360,2023-03-28
5338,106,2023-09-26
5339,363,2023-09-04
5340,477,2023-03-31
5341,37,2023-09-05
5342,40,2023-07-14
5343,314,2023-01-08
5344,225,2023-12-09
5345,391,2023-02-03
5346,466,2023-06-25
5347,364,2023-04-26
5348,499,2023-06-08
5349,168,2023-04-16
5350,419,2023-04-25
5351,202,2023-03-18
5352,215,2023-05-23
5353,374,2023-11-08
5354,14,2023-03-03
5355,211,2023-11-29
5356,499,2023-04-11
5357,222,2023-07-02
5358,137,2023-09-13
5359,69,2023-08-24
5360,295,2023-10-19
5361,45,2023-11-23
5362,189,2023-01-07
5363,50,2023-09-26
5364,109,2023-04-27
5365,224,2023-04-14
5366,359,2023-07-06
5367,168,2023-12-07
5368,156,2023-01-17
5369,292,2023-07-24
5370,497,2023-11-17
5371,266,2023-02-20
5372,317,2023-06-18
5373,196,2023-09-17
5374,165,2023-02-04
5375,251,2023-05-19
5376,476,2023-10-11
5377,229,2023-10-01
5378,498,2023-10-03
5379,408,2023-02-10
5380,418,2023-01-29
5381,491,2023-08-17
5382,219,2023-10-18
5383,1,2023-09-25
5384,21,2023-05-07
5385,455,2023-05-06
5386,172,2023-05-12
5387,424,2023-04-04
5388,108,2023-12-20
5389,335,2023-11-30
5390,334,2023-05-06
5391,350,2023-04-27
5392,308,2023-12-20
5393,257,2023-08-22
5394,437,2023-04-01
5395,67,2023-01-21
5396,417,2023-11-08
5397,11,2023-05-17
5398,343,2023-10-10
5399,425,2023-05-23
5400,345,2023-02-16
5401,324,2023-04-08
5402,232,2023-02-02
5403,305,2023-03-09
5404,188,2023-09-25
5405,480,2023-06-05
5406,430,2023-02-01
5407,468,2023-04-17
5408,16,2023-04-27
5409,212,2023-05-05
5410,290,2023-10-27
5411,24,2023-10-25
5412,382,2023-09-02
5413,8,2023-08-26
5414,119,2023-02-20
5415,495,2023-10-02
5416,324,2023-01-27
5417,414,2023-06-13
5418,309,2023-11-21
5419,495,2023-02-07
5420,53,2023-04-11
5421,449,2023-09-02
5422,155,2023-03-01
5423,479,2023-08-15
5424,269,2023-02-12
5425,214,2023-09-01
5426,135,2023-04-12
5427,464,2023-02-21
5428,411,2023-10-05
5429,420,2023-10-29
5430,67,2023-04-21
5431,364,2023-11-03
5432,312,2023-09-07
5433,82,2023-06-03
5434,270,2023-10-19
5435,385,2023-01-05
5436,295,2023-10-25
5437,19,2023-08-09
5438,323,2023-02-27
5439,342,2023-08-15
5440,175,2023-11-26
5441,179,2023-04-10
5442,489,2023-10-29
5443,498,2023-11-22
5444,193,2023-11-11
5445,391,2023-08-22
5446,477,2023-01-01
5447,303,2023-05-09
5448,263,2023-07-28
5449,329,2023-11-04
5450,373,2023-05-19
5451,112,2023-09-10
5452,499,2023-11-20
5453,224,2023-04-01
5454,58,2023-06-18
5455,364,2023-09-17
5456,242,2023-09-05
5457,352,2023-09-21
5458,440,2023-05-26
5459,80,2023-11-27
5460,325,2023-06-03
5461,418,2023-05-16
5462,176,2023-09-30
5463,352,2023-05-08
5464,166,2023-06-24
5465,424,2023-05-21
5466,339,2023-12-14
5467,97,2023-10-15
5468,413,2023-09-15
5469,469,2023-06-08
5470,120,2023-11-17
5471,165,2023-08-14
5472,243,2023-02-27
5473,135,2023-04-04
5474,234,2023-09-07
5475,80,2023-01-04
5476,461,2023-06-13
5477,39,2023-09-18
5478,252,2023-08-29
5479,357,2023-09-11
5480,146,2023-03-25
5481,394,2023-04-02
5482,184,2023-02-03
5483,279,2023-08-10
5484,87,2023-12-11
5485,440,2023-06-05
5486,488,2023-02-18
5487,228,2023-08-15
5488,417,2023-06-25
5489,429,2023-11-23
5490,106,2023-12-18
5491,76,2023-10-03
5492,212,2023-04-04
5493,379,2023-04-10
5494,418,2023-02-25
5495,390,2023-04-29
5496,120,2023-04-20
5497,394,2023-06-07
5498,202,2023-09-14
5499,323,2023-06-06
5500,166,2023-06-13
5501,92,2023-09-29
5502,335,2023-08-30
5503,428,2023-02-22
5504,255,2023-12-17
5505,265,2023-06-03
5506,196,2023-11-09
5507,102,2023-04-18
5508,370,2023-10-20
5509,251,2023-12-11
5510,414,2023-03-21
5511,486,2023-06-15
5512,318,2023-03-22
5513,33,2023-04-09
5514,140,2023-07-22
5515,119,2023-03-29
5516,483,2023-03-22
5517,192,2023-11-09
5518,76,2023-12-06
5519,163,2023-03-22
5520,490,2023-06-16
5521,102,2023-09-22
5522,62,2023-08-31
5523,373,2023-12-01
5524,145,2023-11-01
5525,481,2023-08-02
5526,290,2023-05-18
5527,83,2023-04-28
5528,445,2023-05-15
5529,84,2023-08-30
5530,474,2023-06-05
5531,62,2023-07-09
5532,102,2023-03-16
5533,234,2023-06-06
5534,95,2023-06-20
5535,266,2023-07-01
5536,434,2023-06-11
5537,119,2023-08-19
5538,328,2023-06-07
5539,308,2023-08-06
5540,391,2023-10-16
5541,426,2023-07-21
5542,313,2023-08-02
5543,161,2023-01-03
5544,438,2023-07-26
5545,239,2023-01-29
5546,234,2023-07-29
5547,470,2023-07-01
5548,227,2023-11-27
5549,439,2023-03-13
5550,265,2023-08-22
5551,173,2023-05-21
5552,294,2023-01-10
5553,147,2023-12-27
5554,480,2023-04-14
5555,354,2023-04-17
5556,300,2023-12-05
5557,318,2023-05-12
5558,235,2023-05-31
5559,397,2023-07-11
5560,214,2023-01-13
5561,291,2023-06-14
5562,49,2023-08-07
5563,297,2023-07-15
5564,55,2023-06-16
5565,207,2023-10-13
5566,399,2023-10-14
5567,356,2023-04-13
5568,96,2023-04-21
5569,142,2023-11-13
5570,478,2023-09-15
5571,443,2023-08-14
5572,174,2023-05-21
5573,78,2023-02-24
5574,28,2023-02-08
5575,187,2023-05-05
5576,498,2023-03-24
5577,99,2023-06-16
5578,422,2023-09-03
5579,40,2023-10-31
5580,179,2023-08-29
5581,482,2023-01-24
5582,69,2023-12-04
5583,472,2023-07-19
5584,137,2023-12-19
5585,395,2023-12-28
5586,368,2023-09-07
5587,276,2023-05-08
5588,290,2023-05-24
5589,231,2023-11-07
5590,69,2023-10-28
5591,121,2023-07-12
5592,161,2023-01-31
5593,156,2023-02-21
5594,181,2023-01-29
5595,164,2023-11-24
5596,297,2023-06-25
5597,158,2023-05-22
5598,239,2023-10-03
5599,27,2023-07-09
5600,178,2023-08-13
5601,490,2023-05-26
5602,252,2023-02-26
5603,139,2023-08-30
5604,401,2023-03-10
5605,122,2023-02-07
5606,178,2023-06-16
5607,108,2023-07-31
5608,32,2023-03-19
5609,23,2023-03-19
5610,173,2023-10-29
5611,18,2023-06-03
5612,406,2023-10-21
5613,28,2023-04-13
5614,305,2023-10-15
5615,298,2023-02-15
5616,271,2023-08-13
5617,276,2023-05-06
5618,416,2023-06-17
5619,471,2023-10-21
5620,56,2023-10-07
5621,456,2023-12-05
5622,309,2023-05-14
5623,427,2023-10-13
5624,338,2023-09-29
5625,100,2023-05-30
5626,371,2023-12-20
5627,253,2023-01-12
5628,87,2023-03-13
5629,278,2023-02-04
5630,98,2023-12-25
5631,404,2023-12-31
5632,483,2023-06-10
5633,464,2023-07-04
5634,129,2023-08-17
5635,497,2023-04-20
5636,108,2023-04-05
5637,435,2023-06-14
5638,57,2023-08-28
5639,42,2023-04-27
5640,308,2023-08-24
5641,77,2023-07-05
5642,479,2023-06-20
5643,494,2023-04-12
5644,496,2023-12-13
5645,282,2023-12-27
5646,216,2023-05-13
5647,476,2023-05-11
5648,447,2023-11-06
5649,481,2023-01-12
5650,189,2023-03-13
5651,88,2023-03-03
5652,114,2023-11-25
5653,446,2023-07-30
5654,323,2023-08-07
5655,445,2023-07-22
5656,46,2023-09-07
5657,433,2023-01-25
5658,383,2023-09-28
5659,152,2023-01-31
5660,46,2023-09-20
5661,127,2023-07-11
5662,313,2023-01-09
5663,72,2023-10-17
5664,492,2023-08-12
5665,398,2023-01-17
5666,386,2023-09-16
5667,134,2023-06-17
5668,76,2023-10-03
5669,61,2023-09-09
5670,164,2023-05-25
5671,346,2023-10-22
5672,477,2023-06-20
5673,452,2023-11-21
5674,30,2023-02-04
5675,380,2023-02-08
5676,48,2023-10-17
5677,244,2023-02-17
5678,272,2023-10-13
5679,320,2023-02-27
5680,120,2023-09-30
5681,264,2023-03-23
5682,352,2023-09-20
5683,419,2023-02-14
5684,488,2023-10-21
5685,24,2023-08-28
5686,31,2023-11-09
5687,109,2023-11-29
5688,103,2023-04-08
5689,162,2023-02-07
5690,389,2023-12-17
5691,398,2023-08-09
5692,293,2023-05-22
5693,356,2023-08-27
5694,81,2023-08-20
5695,404,2023-03-19
5696,321,2023-11-30
5697,144,2023-06-19
5698,363,2023-02-07
5699,87,2023-04-04
5700,139,2023-11-28
5701,113,2023-10-22
5702,68,2023-06-23
5703,368,2023-08-21
5704,428,2023-09-28
5705,215,2023-12-21
5706,351,2023-08-10
5707,445,2023-01-11
5708,287,2023-07-25
5709,325,2023-10-22
5710,219,2023-05-31
5711,221,2023-01-04
5712,205,2023-11-16
5713,493,2023-07-19
5714,483,2023-01-10
5715,61,2023-01-05
5716,393,2023-04-26
5717,306,2023-06-15
5718,146,2023-08-07
5719,15,2023-03-19
5720,280,2023-05-13
5721,351,2023-04-25
5722,245,2023-10-27
5723,175,2023-12-12
5724,199,2023-06-17
5725,201,2023-09-30
5726,123,2023-08-23
5727,464,2023-12-01
5728,290,2023-12-07
5729,480,2023-04-13
5730,279,2023-10-22
5731,148,2023-07-01
5732,45,2023-10-23
5733,119,2023-03-20
5734,292,2023-04-07
5735,46,2023-03-17
5736,393,2023-04-16
5737,270,2023-06-07
5738,427,2023-04-03
5739,212,2023-02-21
5740,333,2023-01-14
5741,445,2023-10-01
5742,337,2023-11-05
5743,406,2023-01-21
5744,133,2023-03-07
5745,100,2023-10-04
5746,315,2023-06-28
5747,288,2023-02-05
5748,477,2023-06-17
5749,365,2023-06-11
5750,204,2023-04-28
5751,35,2023-12-03
5752,260,2023-04-17
5753,209,2023-04-14
5754,469,2023-06-05
5755,338,2023-03-25
5756,303,2023-08-06
5757,103,2023-05-19
5758,73,2023-04-30
5759,78,2023-04-22
5760,182,2023-07-01
5761,234,2023-01-14
5762,444,2023-03-12
5763,362,2023-08-14
5764,51,2023-03-05
5765,88,2023-07-12
5766,397,2023-01-14
5767,163,2023-08-16
5768,272,2023-04-17
5769,235,2023-07-14
5770,68,2023-01-26
5771,259,2023-08-17
5772,482,2023-08-13
5773,62,2023-07-24
5774,335,2023-04-12
5775,31,2023-04-16
5776,129,2023-07-14
5777,318,2023-10-30
5778,257,2023-03-05
5779,161,2023-02-17
5780,346,2023-03-31
5781,170,2023-09-17
5782,193,2023-10-24
5783,144,2023-09-22
5784,421,2023-03-04
5785,52,2023-03-25
5786,242,2023-04-18
5787,35,2023-03-03
5788,72,2023-09-08
5789,175,2023-11-06
5790,355,2023-07-03
5791,371,2023-06-12
5792,130,2023-08-01
5793,428,2023-04-08
5794,437,2023-04-18
5795,82,2023-02-16
5796,74,2023-09-17
5797,138,2023-07-04
5798,429,2023-09-02
5799,332,2023-05-11
5800,359,2023-09-18
5801,186,2023-02-27
5802,408,2023-08-22
5803,496,2023-01-09
5804,278,2023-01-04
5805,41,2023-07-14
5806,5,2023-08-04
5807,86,2023-07-24
5808,132,2023-02-21
5809,233,2023-07-01
5810,210,2023-07-04
5811,222,2023-06-08
5812,110,2023-02-03
5813,481,2023-08-11
5814,443,2023-11-30
5815,22,2023-06-03
5816,60,2023-04-28
5817,326,2023-12-26
5818,486,2023-02-13
5819,366,2023-11-30
5820,496,2023-11-26
5821,486,2023-07-19
5822,372,2023-08-30
5823,267,2023-01-09
5824,174,2023-05-21
5825,169,2023-11-28
5826,135,2023-06-15
5827,280,2023-01-24
5828,136,2023-03-14
5829,268,2023-05-08
5830,394,2023-04-01
5831,395,2023-10-17
5832,404,2023-01-05
5833,230,2023-03-07
5834,44,2023-09-23
5835,23,2023-03-21
5836,278,2023-03-13
5837,173,2023-12-22
5838,22,2023-08-29
5839,39,2023-01-20
5840,297,2023-02-01
5841,56,2023-11-02
5842,323,2023-04-18
5843,124,2023-12-05
5844,35,2023-05-31
5845,272,2023-07-10
5846,146,2023-11-13
5847,397,2023-08-01
5848,22,2023-03-22
5849,9,2023-08-03
5850,70,2023-03-30
5851,367,2023-03-31
5852,393,2023-09-23
5853,18,2023-03-19
5854,244,2023-12-09
5855,237,2023-04-03
5856,192,2023-07-06
5857,225,2023-02-26
5858,294,2023-03-25
5859,51,2023-01-16
5860,314,2023-09-12
5861,278,2023-04-15
5862,353,2023-06-06
5863,184,2023-07-26
5864,108,2023-11-17
5865,29,2023-07-11
5866,183,2023-05-16
5867,121,2023-11-15
5868,80,2023-06-14
5869,388,2023-01-15
5870,164,2023-01-14
5871,458,2023-06-19
5872,32,2023-01-15
5873,224,2023-08-29
5874,270,2023-01-18
5875,212,2023-03-15
5876,274,2023-07-28
5877,451,2023-01-24
5878,198,2023-10-04
5879,466,2023-07-13
5880,224,2023-11-03
5881,137,2023-09-26
5882,282,2023-03-28
5883,365,2023-03-22
5884,115,2023-02-21
5885,106,2023-01-08
5886,432,2023-06-28
5887,275,2023-04-25
5888,326,2023-02-17
5889,130,2023-08-03
5890,284,2023-02-03
5891,112,2023-02-27
5892,212,2023-09-01
5893,206,2023-08-26
5894,481,2023-08-01
5895,196,2023-10-02
5896,437,2023-08-14
5897,476,2023-03-10
5898,229,2023-11-05
5899,298,2023-11-23
5900,286,2023-01-01
5901,274,2023-06-09
5902,125,2023-09-01
5903,137,2023-08-29
5904,263,2023-05-12
5905,356,2023-03-07
5906,309,2023-06-15
5907,207,2023-12-03
5908,475,2023-10-04
5909,113,2023-07-07
5910,133,2023-11-11
5911,43,2023-12-09
5912,102,2023-02-19
5913,453,2023-09-02
5914,214,2023-09-10
5915,87,2023-10-20
5916,141,2023-04-11
5917,326,2023-03-06
5918,431,2023-04-23
5919,493,2023-09-21
5920,301,2023-03-08
5921,362,2023-03-15
5922,354,2023-04-26
5923,258,2023-12-04
5924,393,2023-02-12
5925,150,2023-02-18
5926,474,2023-07-26
5927,404,2023-05-25
5928,330,2023-11-11
5929,341,2023-02-23
5930,253,2023-05-08
5931,188,2023-04-26
5932,139,2023-05-09
5933,117,2023-04-05
5934,360,2023-12-04
5935,277,2023-06-04
5936,210,2023-06-18
5937,194,2023-12-30
5938,53,2023-08-25
5939,484,2023-12-09
5940,221,2023-10-30
5941,370,2023-09-24
5942,150,2023-09-22
5943,336,2023-10-23
5944,280,2023-05-17
5945,194,2023-03-09
5946,351,2023-06-17
5947,154,2023-08-05
5948,199,2023-07-11
5949,420,2023-12-05
5950,293,2023-03-16
5951,146,2023-10-24
5952,155,2023-01-18
5953,222,2023-07-17
5954,74,2023-11-20
5955,233,2023-01-25
5956,95,2023-04-12
5957,336,2023-04-04
5958,275,2023-01-08
5959,314,2023-03-15
5960,497,2023-11-21
5961,292,2023-01-18
5962,161,2023-05-02
5963,317,2023-03-24
5964,390,2023-07-23
5965,80,2023-06-15
5966,109,2023-01-06
5967,4,2023-10-20
5968,124,2023-09-04
5969,500,2023-09-05
5970,137,2023-06-26
5971,281,2023-04-07
5972,407,2023-11-18
5973,68,2023-10-23
5974,57,2023-07-27
5975,325,2023-08-20
5976,26,2023-04-20
5977,91,2023-08-21
5978,4,2023-11-15
5979,21,2023-05-15
5980,409,2023-10-07
5981,459,2023-08-14
5982,415,2023-03-02
5983,124,2023-05-24
5984,209,2023-12-02
5985,263,2023-09-21
5986,233,2023-06-22
5987,91,2023-06-22
5988,113,2023-04-06
5989,115,2023-05-11
5990,397,2023-06-24
5991,311,2023-09-07
5992,95,2023-10-09
5993,196,2023-08-22
5994,9,2023-12-06
5995,314,2023-02-19
5996,427,2023-12-09
5997,109,2023-06-25
5998,286,2023-09-23
5999,472,2023-05-15
6000,368,2023-02-02
6001,106,2023-07-07
6002,452,2023-08-07
6003,61,2023-11-25
6004,67,2023-01-14
6005,373,2023-10-06
6006,247,2023-03-06
6007,438,2023-02-18
6008,423,2023-04-27
6009,413,2023-08-23
6010,277,2023-02-26
6011,268,2023-03-03
6012,338,2023-10-09
6013,453,2023-12-31
6014,279,2023-06-01
6015,145,2023-03-06
6016,189,2023-06-27
6017,101,2023-06-07
6018,116,2023-08-20
6019,252,2023-08-12
6020,415,2023-10-11
6021,268,2023-02-12
6022,247,2023-09-16
6023,176,2023-04-04
6024,496,2023-07-23
6025,22,2023-09-19
6026,359,2023-04-10
6027,436,2023-03-14
6028,237,2023-12-15
6029,5,2023-04-24
6030,248,2023-01-09
6031,243,2023-04-12
6032,84,2023-07-01
6033,336,2023-09-27
6034,458,2023-11-04
6035,63,2023-03-19
6036,204,2023-10-16
6037,262,2023-09-29
6038,254,2023-09-26
6039,471,2023-01-25
6040,64,2023-09-30
6041,314,2023-07-05
6042,254,2023-10-04
6043,409,2023-04-28
6044,125,2023-12-22
6045,469,2023-09-29
6046,467,2023-03-27
6047,53,2023-07-11
6048,384,2023-03-23
6049,98,2023-02-21
6050,125,2023-12-15
6051,104,2023-03-26
6052,20,2023-11-22
6053,489,2023-11-21
6054,131,2023-11-13
6055,448,2023-04-26
6056,391,2023-03-19
6057,259,2023-10-04
6058,427,2023-11-09
6059,236,2023-08-06
6060,301,2023-04-14
6061,388,2023-05-23
6062,162,2023-01-26
6063,326,2023-07-25
6064,213,2023-06-01
6065,428,2023-07-19
6066,256,2023-09-25
6067,426,2023-08-04
6068,186,2023-09-01
6069,52,2023-08-28
6070,452,2023-06-14
6071,433,2023-03-11
6072,140,2023-06-03
6073,51,2023-01-01
6074,85,2023-02-08
6075,111,2023-05-09
6076,482,2023-12-29
6077,135,2023-10-12
6078,115,2023-12-09
6079,190,2023-06-09
6080,443,2023-04-17
6081,40,2023-11-10
6082,434,2023-11-01
6083,110,2023-02-04
6084,424,2023-01-31
6085,469,2023-07-30
6086,25,2023-03-13
6087,121,2023-03-15
6088,262,2023-09-04
6089,219,2023-03-24
6090,448,2023-05-05
6091,355,2023-07-20
6092,44,2023-03-23
6093,1,2023-11-27
6094,81,2023-08-03
6095,389,2023-07-20
6096,428,2023-10-30
6097,314,2023-04-10
6098,96,2023-05-08
6099,402,2023-06-29
6100,301,2023-02-06
6101,442,2023-04-26
6102,169,2023-05-22
6103,163,2023-03-13
6104,164,2023-07-25
6105,42,2023-03-05
6106,202,2023-10-27
6107,2,2023-12-11
6108,274,2023-03-19
6109,163,2023-04-16
6110,491,2023-08-16
6111,278,2023-03-14
6112,311,2023-12-11
6113,325,2023-05-22
6114,431,2023-06-17
6115,152,2023-01-06
6116,32,2023-11-23
6117,497,2023-03-02
6118,98,2023-09-24
6119,229,2023-06-09
6120,369,2023-09-26
6121,395,2023-02-22
6122,266,2023-11-18
6123,471,2023-11-03
6124,371,2023-08-30
6125,102,2023-04-29
6126,202,2023-12-05
6127,171,2023-08-13
6128,7,2023-06-02
6129,304,2023-03-05
6130,245,2023-10-05
6131,77,2023-11-09
6132,407,2023-08-21
6133,203,2023-03-20
6134,483,2023-02-06
